entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2011-02-09 15:17:00,2011-02-15 15:17:00,188535.0,187130.0,4,5620.0,signal_reverse,short,1405.0,train
2011-02-15 12:59:00,2011-02-15 16:02:00,187055.0,186740.0,6,-1890.0,signal_reverse,long,-315.0,train
2011-02-17 12:59:00,2011-02-17 18:02:00,186420.0,184670.0,6,-10500.0,signal_reverse,long,-1750.0,train
2011-02-17 16:47:00,2011-02-18 15:17:00,185355.0,184705.0,4,2600.0,signal_reverse,short,650.0,train
2011-02-17 15:17:00,2011-02-18 16:47:00,186330.0,185010.0,4,5280.0,signal_reverse,short,1320.0,train
2011-02-18 13:44:00,2011-02-18 17:32:00,183755.0,185325.0,4,-6280.0,signal_reverse,short,-1570.0,train
2011-02-17 19:17:00,2011-02-21 12:59:00,184790.0,186130.0,4,-5360.0,signal_reverse,short,-1340.0,train
2011-02-18 16:02:00,2011-02-21 13:59:00,184830.0,186285.0,4,-5820.0,close_opposing,short,-1455.0,train
2011-02-21 13:59:00,2011-02-21 16:02:00,186285.0,187685.0,6,8400.0,signal_reverse,long,1400.0,train
2011-02-21 18:02:00,2011-02-22 12:59:00,187415.0,183900.0,6,-21090.0,signal_reverse,long,-3515.0,train
2011-02-21 16:02:00,2011-02-22 12:59:00,187685.0,183900.0,4,-15140.0,close_opposing,long,-3785.0,train
2011-02-21 15:02:00,2011-02-22 13:59:00,187445.0,184020.0,6,-20550.0,signal_reverse,long,-3425.0,train
2011-02-22 13:44:00,2011-02-22 16:02:00,183825.0,184465.0,4,-2560.0,signal_reverse,short,-640.0,train
2011-02-22 16:02:00,2011-02-22 16:47:00,184465.0,184670.0,4,-820.0,signal_reverse,short,-205.0,train
2011-02-22 13:44:00,2011-02-24 13:44:00,183825.0,185505.0,4,-6720.0,signal_reverse,short,-1680.0,train
2011-02-22 15:17:00,2011-02-24 15:17:00,184090.0,186060.0,4,-7880.0,signal_reverse,short,-1970.0,train
2011-02-24 17:02:00,2011-03-02 16:02:00,187890.0,195880.0,4,31960.0,signal_reverse,long,7990.0,train
2011-03-02 17:02:00,2011-03-05 15:02:00,196685.0,201440.0,6,28530.0,signal_reverse,long,4755.0,train
2011-03-05 15:17:00,2011-03-05 17:02:00,201540.0,201960.0,4,-1680.0,close_opposing,short,-420.0,train
2011-02-25 17:32:00,2011-03-05 18:17:00,190980.0,201825.0,6,65070.0,signal_reverse,long,10845.0,train
2011-03-05 19:17:00,2011-03-09 10:44:00,202125.0,201570.0,10,-5550.0,expiration,long,-555.0,train
2011-02-25 19:17:00,2011-03-09 10:59:00,192875.0,201960.0,4,36340.0,expiration,long,9085.0,train
2011-02-25 18:02:00,2011-03-09 10:59:00,191710.0,201960.0,4,41000.0,expiration,long,10250.0,train
2011-02-24 20:17:00,2011-03-09 11:59:00,187475.0,201930.0,4,57820.0,expiration,long,14455.0,train
2011-03-18 12:59:00,2011-03-25 16:02:00,189030.0,197645.0,4,34460.0,signal_reverse,long,8615.0,train
2011-03-25 18:02:00,2011-03-29 12:59:00,199325.0,198335.0,6,-5940.0,signal_reverse,long,-990.0,train
2011-03-18 13:59:00,2011-03-29 13:59:00,188780.0,197330.0,4,34200.0,signal_reverse,long,8550.0,train
2011-03-18 12:59:00,2011-03-29 13:59:00,189030.0,197330.0,4,33200.0,signal_reverse,long,8300.0,train
2011-03-21 20:17:00,2011-03-29 13:59:00,190165.0,197330.0,4,28660.0,signal_reverse,long,7165.0,train
2011-03-29 17:32:00,2011-03-29 18:17:00,195910.0,196530.0,4,-2480.0,signal_reverse,short,-620.0,train
2011-03-29 14:32:00,2011-03-30 15:17:00,196615.0,198850.0,4,-8940.0,signal_reverse,short,-2235.0,train
2011-03-29 15:17:00,2011-03-30 17:32:00,196505.0,199045.0,4,-10160.0,close_opposing,short,-2540.0,train
2011-03-29 16:02:00,2011-03-30 20:17:00,196575.0,199520.0,4,-11780.0,close_opposing,short,-2945.0,train
2011-03-30 20:17:00,2011-03-31 13:59:00,199520.0,198570.0,4,-3800.0,signal_reverse,long,-950.0,train
2011-03-30 21:17:00,2011-03-31 13:59:00,199650.0,198570.0,8,-8640.0,signal_reverse,long,-1080.0,train
2011-03-30 19:17:00,2011-03-31 14:32:00,198970.0,198405.0,8,-4520.0,signal_reverse,long,-565.0,train
