tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
240,45,285,130,35,115,340,560,0.9528168008576409,0.9296328890103582,9,1,0,none,long,19.068775790921595,727,13863.0,0.5226960110041265,1.277954887218045,167.73157894736843,-146.69117647058823,4507.0
150,60,205,185,90,140,210,640,0.9908863151971553,0.9046026389922667,12,1,0,none,long,19.068126520681265,822,15674.0,0.5389294403892944,1.204213516084062,208.63882618510158,-202.51451187335093,11122.0
150,45,175,270,5,40,120,430,0.9478979655863207,0.9177004395690368,28,1,1,none,long,19.055699481865286,772,14711.0,0.48575129533678757,1.2755488124672212,181.59733333333332,-135.15949367088606,2973.0
120,45,85,155,70,65,90,630,0.9848958008902918,1.00646304401042,7,1,1,none,long,19.049627791563275,403,7677.0,0.43424317617866004,1.1921171171171172,272.2114285714286,-176.0352422907489,6045.0
150,45,110,65,80,140,200,460,0.998817795048974,0.9296383843243547,28,1,1,none,long,19.030562347188265,818,15567.0,0.5220048899755502,1.2517872739624107,181.24824355971896,-158.93573264781492,4528.0
300,60,280,270,80,20,100,540,0.9601642696947811,0.9766549067895622,26,1,1,none,long,19.0188679245283,795,15120.0,0.5345911949685535,1.1804446672156386,232.7364705882353,-228.31880108991825,6197.0
180,120,255,80,35,185,190,500,0.9192015929778439,0.922779504688241,11,1,1,none,long,19.016975308641975,648,12323.0,0.5308641975308642,1.2011655620490385,213.89825581395348,-202.17161716171617,4445.0
150,60,20,55,30,20,220,460,0.9789629530345123,0.9288343254027224,30,1,0,none,long,19.001019367991844,981,18640.0,0.509683995922528,1.278820696154249,170.986,-139.85983263598325,4004.0
180,90,150,50,45,75,350,450,0.9978065276673231,0.9909444192868424,19,1,0,none,long,18.99836333878887,611,11608.0,0.5548281505728314,1.325811159761985,139.33923303834808,-132.4460966542751,5075.0
300,60,20,270,85,195,290,440,0.9483354013843002,0.9247211266877956,21,1,0,none,long,18.995652173913044,690,13107.0,0.5463768115942029,1.2832598547717842,157.50397877984085,-147.83386581469648,5699.0
300,60,145,130,30,130,280,470,0.9005367205077873,0.9681488117955626,30,1,0,none,long,18.96148148148148,675,12799.0,0.5333333333333333,1.2842642976124374,160.62222222222223,-143.39171974522293,4328.0
150,45,65,180,5,155,320,540,0.9999335223044301,0.9614445886374167,20,1,0,none,long,18.961136023916293,669,12685.0,0.5306427503736921,1.3160740537712108,148.7830985915493,-128.63141025641025,5472.0
240,60,80,280,20,15,390,570,0.9634099778907478,0.9699494254120657,14,1,1,none,long,18.91291727140784,689,13031.0,0.5297532656023222,1.3472433181442696,138.5150684931507,-116.18266253869969,2642.0
150,90,200,135,20,20,340,530,0.9550489186847475,0.9844091834814997,24,1,0,none,long,18.906200317965023,629,11892.0,0.5389507154213037,1.270070174641746,164.97050147492627,-152.36332179930795,4626.0
150,45,25,260,80,115,370,700,0.9779904032532444,0.9342200982529891,15,1,1,none,long,18.89578163771712,806,15230.0,0.5074441687344913,1.2596981839884047,180.6234718826406,-149.6045918367347,7073.0
240,45,190,85,45,20,230,610,0.9498480684738896,0.9222525704053928,15,1,1,none,long,18.88888888888889,801,15130.0,0.48064918851435706,1.242841551104263,201.12727272727273,-150.13012048192772,8450.0
150,45,50,270,60,195,240,660,0.992592909237431,0.9273177216375649,11,1,0,none,long,18.886386898669397,977,18452.0,0.5250767656090072,1.2275552486187846,194.03508771929825,-175.89587852494577,10079.0
150,45,35,250,10,145,490,650,0.9570014276581239,1.009661273808679,25,1,1,none,long,18.862573099415204,342,6451.0,0.5058479532163743,1.3435769066893908,145.82080924855492,-113.7939393939394,2591.0
300,90,20,280,80,85,150,660,0.9377144442275454,0.9223829503718799,11,1,0,none,long,18.835075493612077,861,16217.0,0.519163763066202,1.2052628914259675,213.0268456375839,-191.29782082324456,10114.0
240,60,235,270,55,165,370,550,1.0094440362750399,0.9513729101276601,11,1,1,none,long,18.832278481012658,316,5951.0,0.49683544303797467,1.3377220362067987,150.14012738853503,-112.9551282051282,2860.0
180,60,25,65,10,85,290,630,0.9666759947677562,0.9370945557764407,20,1,0,none,long,18.819348469891413,1013,19064.0,0.4846989141164857,1.2497151015810224,194.31160896130345,-146.53166986564298,4980.0
150,45,35,115,95,45,380,640,0.948580707284351,0.9023731038858623,15,1,0,none,long,18.81717791411043,815,15336.0,0.5263803680981595,1.28921115658061,159.35431235431236,-139.1784776902887,7461.0
240,90,25,45,15,190,280,470,0.9893697927097801,0.958846542950761,27,1,1,none,long,18.809823677581864,794,14935.0,0.5277078085642317,1.3199580101975235,147.04773269689738,-125.14209115281501,4855.0
210,45,55,120,15,95,150,520,0.9878790333919465,0.9445358335396167,26,1,0,none,long,18.79533941236069,987,18551.0,0.47416413373860183,1.2534566619302656,196.03205128205127,-141.2972972972973,6849.0
210,60,185,280,10,100,420,690,0.9414436392569253,0.9427177585755371,8,1,1,none,long,18.78125,704,13222.0,0.5014204545454546,1.2905934065934066,166.3512747875354,-130.7471264367816,6721.0
300,60,140,175,60,185,170,530,0.942027685037897,0.9877149230971003,6,1,1,none,long,18.780177890724268,787,14780.0,0.5184243964421855,1.2015958535088318,215.9191176470588,-194.46949602122015,9216.0
150,60,270,240,35,55,210,480,1.0026640187251161,0.9665433513544329,11,1,1,none,long,18.744303797468355,395,7404.0,0.5012658227848101,1.2908205349778075,165.9747474747475,-129.89285714285714,2602.0
300,45,45,125,25,95,240,560,0.938055519718365,0.9393533769559798,11,1,0,none,long,18.733046286329387,929,17403.0,0.5209903121636168,1.2490875520632059,180.3099173553719,-158.42857142857142,6958.0
150,90,40,135,60,135,120,370,1.0039373491558363,0.9888864176393715,23,1,1,none,long,18.724444444444444,675,12639.0,0.5348148148148149,1.2214648677063256,193.09972299168976,-181.7515923566879,6040.0
120,60,90,275,35,15,360,510,0.9746453870185353,0.9324251803829553,9,1,0,none,long,18.701949860724234,718,13428.0,0.5236768802228412,1.2691737160726457,168.38829787234042,-146.7235294117647,4536.0
210,45,180,135,25,185,280,550,0.9735449625375454,1.0075397223445373,10,1,0,none,long,18.700189753320682,527,9855.0,0.5483870967741935,1.2432972892904754,174.25951557093427,-171.635593220339,5443.0
240,90,265,250,20,80,320,460,0.9201933184458454,0.9685603682199548,15,1,1,none,long,18.69284467713787,573,10711.0,0.5636998254799301,1.328972020025185,133.9628482972136,-131.28629032258064,4346.0
150,45,25,265,60,35,210,490,0.9879230034926959,0.9277684668064157,13,1,1,none,long,18.688581314878892,867,16203.0,0.5121107266435986,1.2698521084538006,171.72747747747746,-143.30310262529832,4461.0
300,45,80,20,25,55,280,620,0.9111760044409509,0.9996141941218849,27,1,1,none,long,18.650127226463106,786,14659.0,0.5,1.2517603819599492,185.45801526717557,-148.9156010230179,4937.0
210,45,85,215,10,125,230,500,0.9970700128229718,0.9549981831035547,25,1,1,none,long,18.6431654676259,695,12957.0,0.5035971223021583,1.2862729502220456,166.33714285714285,-131.57267441860466,4763.0
300,45,115,35,80,80,270,530,0.9048465053760231,0.9450118369703409,6,1,1,none,long,18.64,825,15378.0,0.5393939393939394,1.22362795567577,189.0876404494382,-181.4406332453826,9383.0
120,45,185,175,55,40,280,500,0.9121916667795712,0.9997335666857723,21,1,1,none,long,18.631172839506174,648,12073.0,0.5108024691358025,1.2862528452200304,163.89425981873111,-133.46835443037975,4299.0
180,90,200,135,45,135,310,640,0.9483746988152428,0.9127549178260987,22,1,0,none,long,18.61173184357542,716,13326.0,0.49860335195530725,1.226702051648464,201.98319327731093,-165.11797752808988,9166.0
210,45,175,255,55,200,430,550,0.9938540198899253,1.0053424231164592,15,1,1,none,long,18.599620493358636,527,9802.0,0.5370018975332068,1.3498465272324933,133.63957597173146,-116.74166666666666,2230.0
210,120,250,60,45,185,280,470,0.9981319230913214,0.950041622087424,11,1,1,none,long,18.594871794871796,585,10878.0,0.5128205128205128,1.341077979493933,142.57,-113.4982206405694,3137.0
120,45,295,265,80,90,260,600,0.9669393159093236,0.9822328689592176,12,1,0,none,long,18.586983729662077,799,14851.0,0.5394242803504381,1.217673614164688,192.75406032482599,-186.40983606557376,8944.0
150,45,275,265,25,40,230,640,0.9316407940839498,0.9462074453876449,26,1,1,none,long,18.57894736842105,779,14473.0,0.4942233632862644,1.2209078698333231,207.76363636363635,-166.70737913486005,6487.0
300,60,155,35,20,110,270,660,0.9625133918866045,0.9904729216930871,18,1,1,none,long,18.578231292517007,735,13655.0,0.5020408163265306,1.2300990833108654,197.82926829268294,-162.14207650273224,6009.0
240,90,155,215,35,170,220,580,0.9579053555562059,0.9178015305109648,30,1,1,none,long,18.56923076923077,715,13277.0,0.5258741258741259,1.1942416572791246,217.10106382978722,-202.22781065088756,5065.0
240,90,220,170,60,65,90,570,0.9415383731887901,0.9770529228040314,25,1,1,none,long,18.555697823303458,781,14492.0,0.5211267605633803,1.1651679374522743,251.1867321867322,-235.23056300268095,10215.0
120,90,130,105,55,65,150,550,1.0079702363238536,0.997236115298418,17,1,1,none,long,18.543909348441925,353,6546.0,0.5184135977337111,1.1866126917156052,227.45355191256832,-207.5621301775148,3216.0
180,60,245,155,60,175,220,470,0.9757338839958107,0.9448215973692932,26,1,0,none,long,18.523224043715846,732,13559.0,0.523224043715847,1.2262586146478216,191.86945169712794,-172.70028818443805,8678.0
150,60,50,50,85,85,250,480,0.908660843118632,0.9228538609061879,5,1,1,none,long,18.51127819548872,798,14772.0,0.5513784461152882,1.271989099814034,157.00681818181818,-152.13165266106444,4630.0
300,120,265,225,40,15,180,530,0.945883018958706,0.9945053071108922,10,1,1,none,long,18.49251497005988,668,12353.0,0.5284431137724551,1.2065304621146258,204.43342776203966,-191.7051282051282,7333.0
120,45,260,165,20,20,200,650,0.9587451073536896,0.9459870236921121,21,1,0,none,long,18.48891129032258,992,18341.0,0.4778225806451613,1.2437083100799915,197.4662447257384,-146.13203883495146,7332.0
120,90,275,145,25,40,290,420,0.9773893853101817,0.9331324830862175,22,1,1,none,long,18.488888888888887,585,10816.0,0.5709401709401709,1.3175386060712817,134.36526946107784,-136.79518072289156,4804.0
210,90,280,190,45,75,190,630,0.9108973879665061,0.9783138759656324,23,1,1,none,long,18.47486033519553,716,13228.0,0.505586592178771,1.19009844075591,228.76519337016575,-197.6846590909091,10882.0
300,90,185,35,30,165,310,580,0.9660525307443711,0.9329647601041405,5,1,0,none,long,18.467625899280577,695,12835.0,0.5280575539568345,1.2247653404314933,190.56948228882834,-175.16564417177915,8195.0
180,60,290,210,90,150,150,540,0.9261707746220632,0.9968325457057771,5,1,1,none,long,18.465085638998683,759,14015.0,0.5151515151515151,1.1957183554910067,218.9846547314578,-196.186301369863,7735.0
300,90,165,245,90,160,260,630,0.9097975247926628,1.0194286906635237,30,1,0,none,long,18.448504983388705,301,5553.0,0.5049833887043189,1.1506756390079775,278.99342105263156,-247.34228187919464,5750.0
120,60,255,25,90,195,250,640,0.9744360017725748,0.9455158262148405,26,1,1,none,long,18.44818652849741,772,14242.0,0.5194300518134715,1.2107833705803128,204.01246882793018,-183.10840108401084,7477.0
210,45,90,20,50,190,420,660,0.9426643695963999,0.9211559189035872,13,1,0,none,long,18.444051825677267,849,15659.0,0.508833922261484,1.3265897762112333,147.23611111111111,-116.37621359223301,4170.0
240,60,200,130,45,50,80,600,0.9478269083734262,0.969881397289867,13,1,0,none,long,18.42396313364055,868,15992.0,0.5069124423963134,1.1759353994081212,242.92954545454546,-212.87353629976582,9976.0
240,60,80,210,55,20,210,320,1.0039578434505725,0.9170921844556142,22,1,1,none,long,18.408014571949,549,10106.0,0.546448087431694,1.3688186562534215,125.02333333333333,-110.93522267206478,2396.0
300,45,195,185,10,165,380,500,0.9370180243607901,0.9903315303496093,20,1,1,none,long,18.396160558464224,573,10541.0,0.5462478184991274,1.3676537267622335,125.27795527156549,-111.56031128404669,3297.0
210,45,65,30,10,65,100,410,0.9158952360746181,1.005022024947934,12,1,0,none,long,18.387312186978296,599,11014.0,0.48080133555926546,1.2590127695600029,185.89236111111111,-138.0616883116883,3599.0
120,45,115,195,60,85,410,650,0.9268027980006919,0.9635961011080386,26,1,0,none,long,18.38167938931298,786,14448.0,0.5241730279898219,1.2961869618696187,153.46601941747574,-132.1951219512195,7656.0
300,60,110,205,50,105,100,560,0.9830211460866207,0.9020837116125796,25,1,0,none,long,18.36562860438293,867,15923.0,0.5340253748558247,1.1923183767135697,213.21382289416846,-205.95771144278606,5485.0
180,60,80,125,30,115,130,410,0.9137961657341286,1.009809171990576,17,1,0,none,long,18.34851936218679,439,8055.0,0.5216400911161732,1.2335324133132322,185.7947598253275,-165.82692307692307,5968.0
120,60,40,150,75,55,70,470,0.9105750987418263,0.950407853143817,16,1,0,none,long,18.344432882414154,961,17629.0,0.522372528616025,1.2073365793992425,204.49203187250995,-187.6953642384106,5564.0
300,45,285,120,40,130,250,450,0.993631475547578,0.9818542459810559,25,1,1,none,long,18.337878787878786,660,12103.0,0.509090909090909,1.2986772617343665,156.6220238095238,-125.84472049689441,3380.0
210,90,140,115,35,175,300,490,0.9092949244110452,1.0067624905442956,6,1,1,none,long,18.333941605839417,548,10047.0,0.5437956204379562,1.2448457376809474,171.41275167785236,-165.45967741935485,4069.0
300,60,290,145,60,115,220,350,0.9221340062080768,0.9307054246085471,27,1,1,none,long,18.330914368650216,689,12630.0,0.548621190130624,1.3823912319476823,120.79100529100529,-106.88996763754045,3699.0
240,120,185,115,10,20,110,260,0.9566202071794204,0.9138530417433361,22,1,1,none,long,18.313880126182966,634,11611.0,0.5220820189274448,1.2586487269163085,170.70090634441087,-148.6456953642384,3186.0
150,90,140,50,75,25,220,570,0.9012666785836827,0.9977411123996508,14,1,1,none,long,18.297567954220316,699,12790.0,0.5178826895565093,1.2244804830103904,192.72375690607734,-169.57142857142858,3985.0
120,90,165,200,20,35,240,380,0.994679434362411,0.9711937649770384,6,1,1,none,long,18.29032258064516,620,11340.0,0.5290322580645161,1.2541518187319303,170.60670731707316,-153.3298969072165,4580.0
300,60,255,170,10,20,300,540,0.9955873818967335,0.9976740355308324,13,1,0,none,long,18.288676236044658,627,11467.0,0.5119617224880383,1.264961412264892,170.54517133956386,-142.83168316831683,5009.0
180,45,90,275,55,20,60,480,0.9676821496924557,0.9691018470950499,17,1,0,none,long,18.285573122529645,1012,18505.0,0.5069169960474308,1.2009818296351809,215.55165692007796,-184.8855421686747,7129.0
210,45,300,135,45,40,260,410,0.9499908580757509,0.9601115824325533,11,1,1,none,long,18.261061946902654,678,12381.0,0.5250737463126843,1.3201789547182499,143.3988764044944,-120.840625,4340.0
240,45,235,110,10,170,210,440,0.9864400946624794,0.9030097553322898,21,1,1,none,long,18.254411764705882,680,12413.0,0.4970588235294118,1.296833899277823,160.4467455621302,-122.633431085044,3871.0
240,45,205,135,60,145,60,450,0.9136219434973016,0.9522760924099178,12,1,1,none,long,18.230169050715215,769,14019.0,0.5266579973992198,1.2135089856838257,196.73827160493826,-180.3846153846154,6558.0
240,60,75,155,85,185,410,530,1.0107818502909247,0.931529832833224,6,1,1,none,long,18.22038567493113,363,6614.0,0.5151515151515151,1.2715106732348112,165.63636363636363,-140.8092485549133,2666.0
150,60,80,30,35,75,160,490,0.9863174693143331,0.9835658033046863,28,1,0,none,long,18.20605355064028,859,15639.0,0.5227008149010477,1.2262226786825012,188.79732739420936,-169.0244498777506,5811.0
240,60,125,270,30,25,240,420,1.0086879074809916,0.926768920684456,22,1,0,none,long,18.198511166253102,403,7334.0,0.5409429280397022,1.2767442738009886,155.20642201834863,-145.6098901098901,2869.0
210,90,150,110,15,155,110,480,0.9541659888141713,0.9468222039631998,22,1,0,none,long,18.197580645161292,744,13539.0,0.5147849462365591,1.2035266528366555,209.0365535248042,-185.29805013927577,6238.0
150,90,20,155,60,55,300,370,0.9980895067175002,0.9025578528045973,13,1,0,none,long,18.180530973451326,565,10272.0,0.5539823008849557,1.316421772479438,136.5335463258786,-130.3734939759036,5078.0
210,60,180,185,85,65,150,670,0.9850546488458919,0.9167000703154157,10,1,1,none,long,18.16193853427896,846,15365.0,0.5070921985815603,1.1779056573188522,237.13519813519812,-208.11084337349396,11245.0
300,60,90,105,95,125,190,670,0.9778308662343426,0.9921475620204637,15,1,1,none,long,18.15814850530376,1037,18830.0,0.5207328833172613,1.1988132443618549,210.26296296296297,-190.9516129032258,8811.0
210,120,225,160,30,105,290,560,0.9487288616199684,0.99816254777245,11,1,1,none,long,18.15525876460768,599,10875.0,0.5041736227045075,1.2535319625122394,178.0430463576159,-146.39590443686006,7046.0
300,60,105,100,30,40,150,360,0.975924260933287,0.9282864538583782,29,1,0,none,long,18.14730878186969,706,12812.0,0.5524079320113314,1.315224879441,137.06666666666666,-129.43949044585986,3656.0
150,120,75,175,5,45,180,560,0.9077051171724839,0.9718376285467112,8,1,0,none,long,18.13807531380753,717,13005.0,0.499302649930265,1.2199242398620083,201.50558659217876,-165.64145658263305,5307.0
240,45,40,80,25,55,100,530,0.941146607920206,0.9669101101127973,13,1,0,none,long,18.12623097582811,1117,20247.0,0.4762757385854969,1.2336264192744393,200.96052631578948,-149.93771626297578,8205.0
120,60,40,270,35,85,90,660,0.9284568479883062,0.9522291797568921,29,1,1,none,long,18.12442396313364,1085,19665.0,0.511520737327189,1.1818509682072906,230.27567567567567,-205.58555133079847,7988.0
120,60,175,220,75,65,180,560,0.9155843584798606,0.9420537823077312,23,1,1,none,long,18.12269938650307,815,14770.0,0.5276073619631901,1.1808076974868098,224.3232558139535,-213.28720626631855,9908.0
