tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss
165,50,75,300,105,195,210,460,0.970160722992263,0.9811114117906273,25,0,1,424.95652173913044,345,146610.0,0.4144927536231884,1.4270670997247266,3425.909090909091,-1699.480198019802
165,55,85,255,75,185,190,540,0.9938198041099344,1.0077749702653047,24,0,1,424.8939393939394,330,140215.0,0.3181818181818182,1.4673677544081865,4192.619047619048,-1333.3777777777777
150,55,85,260,70,180,220,480,0.9767039132294824,1.0107918405029053,30,0,1,424.8355263157895,304,129150.0,0.33881578947368424,1.4722465993856955,3909.029126213592,-1374.2713567839196
210,60,85,315,75,205,190,540,0.9751730875762309,1.0027955362886334,30,0,1,424.82142857142856,308,130845.0,0.32792207792207795,1.4342537585875013,4278.762376237623,-1455.6038647342996
195,60,85,305,65,190,190,560,0.9922908781170915,0.9857951738560532,25,0,1,424.7875816993464,306,129985.0,0.3790849673202614,1.4048431051934906,3888.448275862069,-1689.8684210526317
210,50,80,260,90,205,230,520,0.9708731280626077,1.0098259691947666,27,0,1,424.33753943217664,317,134515.0,0.31545741324921134,1.4559907795047373,4295.1,-1359.4239631336407
195,55,100,280,65,170,180,560,0.976591896381588,1.0075438701821393,29,0,1,424.27927927927925,333,141285.0,0.33633633633633636,1.4846161761679357,3864.5089285714284,-1325.1818181818182
195,50,105,285,75,185,200,400,0.9853033919151725,1.0018211630318314,24,0,1,424.26666666666665,300,127280.0,0.4,1.3910111669201113,3773.2916666666665,-1828.7359550561798
150,70,70,265,70,180,140,570,0.9649882058354196,1.010362080608894,25,0,1,424.2080745341615,322,136595.0,0.3385093167701863,1.4949990940387752,3784.816513761468,-1307.8199052132702
165,55,90,305,100,190,220,530,0.9629579498050029,0.9936519274332976,26,0,1,424.00584795321635,342,145010.0,0.3538011695906433,1.412299906172699,4105.123966942148,-1591.447963800905
165,50,75,265,90,160,190,460,0.9743886383017504,1.0029699154697675,25,0,1,423.87142857142857,350,148355.0,0.3342857142857143,1.4423028188959945,4134.786324786325,-1445.7543103448277
165,55,90,280,80,205,220,460,0.9680578148503343,0.9845709793231586,25,0,1,423.8262195121951,328,139015.0,0.375,1.3962855798970908,3982.1951219512193,-1711.1951219512196
210,55,80,305,85,150,210,460,0.9802165940801896,1.0058738327897447,27,0,1,423.8036809815951,326,138160.0,0.3282208588957055,1.4507005496745993,4156.121495327103,-1399.7488584474886
165,45,115,310,90,170,200,450,0.9535987251943616,0.9822462297514502,27,0,1,423.69565217391306,322,136430.0,0.4161490683229814,1.3715515128407636,3758.3582089552237,-1953.1382978723404
195,55,70,255,80,205,180,520,0.9749445878102149,1.0075358563152401,22,0,1,423.6833855799373,319,135155.0,0.3166144200626959,1.440394923345118,4376.732673267326,-1407.7752293577983
210,60,70,300,85,195,210,540,0.9653230659603557,1.0010992173250244,27,0,1,423.4403669724771,327,138465.0,0.3241590214067278,1.4216095243895013,4404.575471698113,-1492.8181818181818
165,45,100,295,70,150,220,520,0.9620540488622696,1.0149087113141968,27,0,1,423.42105263157896,342,144810.0,0.32456140350877194,1.536959786417487,3734.189189189189,-1177.6637554585152
150,55,80,315,95,160,160,400,0.960901365263708,0.9949490714679287,21,0,1,423.2692307692308,312,132060.0,0.36538461538461536,1.3953773839106614,4088.3333333333335,-1686.919191919192
210,60,70,305,85,200,220,530,0.9389869612202915,0.9896844952156223,30,0,1,423.00898203592817,334,141285.0,0.3413173652694611,1.4020860606750527,4321.622807017544,-1597.1818181818182
150,55,105,280,75,205,180,560,0.9391568421133359,1.0141835879355274,28,0,1,422.63754045307445,309,130595.0,0.3042071197411003,1.5089438815276695,4119.095744680851,-1193.4883720930231
180,55,70,275,85,150,210,560,0.979564395071456,1.0055952633219092,26,0,1,422.5842696629214,356,150440.0,0.32303370786516855,1.4527234426722841,4197.739130434783,-1378.8381742738588
195,60,65,325,105,180,210,540,0.9459401918432041,0.9881631824614533,23,0,1,422.3125,320,135140.0,0.384375,1.4139367486024963,3752.967479674797,-1665.688775510204
180,55,65,270,90,175,150,350,0.9642634003005873,1.005163006927112,26,0,1,422.2277227722772,303,127935.0,0.36303630363036304,1.4128067373312037,3980.4545454545455,-1605.7772020725388
195,55,90,310,100,150,210,540,0.9792494109456586,1.0026567221151417,24,0,1,422.0615384615385,325,137170.0,0.3353846153846154,1.4468878789359658,4074.4495412844035,-1434.322429906542
195,60,70,245,75,200,160,470,0.9496702124774399,1.0052514765106846,29,0,1,421.781045751634,306,129065.0,0.3300653594771242,1.4229004882204528,4299.554455445545,-1488.7317073170732
210,55,80,255,70,195,140,490,0.9978783116879135,1.0102508603467086,26,0,1,421.51465798045604,307,129405.0,0.3713355048859935,1.450456879296841,3655.0877192982457,-1488.4715025906735
150,55,100,325,70,195,140,510,0.9815526582988456,1.0024582468319583,25,0,1,420.86455331412105,347,146040.0,0.3573487031700288,1.4670888505085395,3699.1935483870966,-1402.0627802690583
150,60,90,285,65,165,230,570,0.9951607071652693,1.009876930302558,20,0,1,420.86206896551727,319,134255.0,0.3510971786833856,1.4977569331158238,3606.9196428571427,-1302.9951690821256
150,60,110,315,65,195,200,440,0.94924727544212,0.9981865216616153,24,0,1,420.55555555555554,306,128690.0,0.3660130718954248,1.4157996768982228,3912.410714285714,-1595.360824742268
195,45,90,315,75,190,200,540,0.9721716071038994,1.0035318325103268,28,0,1,420.42349726775956,366,153875.0,0.3469945355191257,1.488647189583995,3691.1417322834645,-1317.5732217573222
195,60,85,305,70,155,160,550,0.9778264132497638,1.0118162582988537,23,0,1,420.25,320,134480.0,0.31875,1.515140487636705,3877.794117647059,-1197.5
180,60,65,320,105,190,230,560,0.9502761373618651,1.0141189044033156,21,0,1,420.0993377483444,302,126870.0,0.3211920529801324,1.4949865397370372,3950.3092783505153,-1256.421568627451
195,55,80,310,100,180,230,580,0.9633681311870242,0.9983765274097063,30,0,1,420.0147492625369,339,142385.0,0.3303834808259587,1.434869586463869,4194.6875,-1442.3788546255507
180,60,100,260,90,205,230,560,0.9674901839192013,1.001793936054588,23,0,1,420.0,325,136500.0,0.3353846153846154,1.409258537462897,4312.201834862385,-1544.1203703703704
165,50,85,250,95,210,150,400,0.9749863010071576,1.0040512660430911,27,0,1,419.7611464968153,314,131805.0,0.3375796178343949,1.4160577029309174,4232.075471698113,-1530.4106280193237
210,60,75,290,70,175,180,500,0.9583420851218485,0.9917519841115555,21,0,1,419.7050561797753,356,149415.0,0.34831460674157305,1.4257444080353328,4035.201612903226,-1519.2640692640693
165,45,90,320,100,170,230,540,0.965561768441065,1.0040156677934906,20,0,1,419.6782841823056,373,156540.0,0.3002680965147453,1.49066716817904,4246.205357142857,-1236.5697674418604
195,55,95,315,100,190,140,480,0.9483668033664676,0.9859843868269538,20,0,1,419.57943925233644,321,134685.0,0.3925233644859813,1.3617792820016923,4023.5714285714284,-1918.9948453608247
180,45,110,300,70,165,170,500,0.9965299878789287,1.0096777250267457,20,0,1,419.47447447447445,333,139685.0,0.30930930930930933,1.519130353990523,3968.5436893203882,-1175.0
180,70,115,245,80,150,150,590,0.9829697153381887,1.005067013477751,28,0,1,419.2367601246106,321,134575.0,0.3333333333333333,1.428126043870393,4195.420560747663,-1468.8551401869158
165,50,80,315,95,175,150,480,0.9958961364949096,0.9823076261423022,24,0,1,419.20489296636083,327,137080.0,0.36085626911314983,1.4092612219916703,4000.2118644067796,-1602.6076555023924
210,60,65,250,105,180,150,520,0.9870903373724405,0.985034593405346,28,0,1,419.1167192429022,317,132860.0,0.3627760252365931,1.4147727272727273,3940.695652173913,-1585.7425742574258
195,60,80,270,85,165,230,550,0.9410688925982243,1.011094094982261,23,0,1,419.1,300,125730.0,0.3333333333333333,1.4489555436529191,4057.8,-1407.286432160804
210,60,65,315,70,190,160,490,0.9564022351088647,1.0019706528843508,27,0,1,418.9307228915663,332,139085.0,0.31626506024096385,1.413070594873927,4531.380952380952,-1483.3039647577093
165,50,105,275,85,190,170,420,0.9665347840724253,0.9995548580218807,28,0,1,418.7903225806452,310,129825.0,0.36774193548387096,1.3878788784153209,4074.8245614035086,-1716.4358974358975
180,70,115,305,70,160,200,590,0.9761064831604783,1.0089649932897282,27,0,1,418.4504792332268,313,130975.0,0.329073482428115,1.4358714100302838,4188.980582524272,-1437.751196172249
165,50,70,310,100,200,140,420,0.9409320846136451,1.0008462655770707,23,0,1,418.16265060240966,332,138830.0,0.3433734939759036,1.4322229140722291,4035.3508771929824,-1487.037037037037
150,50,80,295,85,175,210,580,0.9665550586771653,1.0072295457856555,29,0,1,418.14713896457766,367,153460.0,0.3242506811989101,1.4811261600200651,3969.915966386555,-1286.1290322580646
195,60,70,270,70,175,240,550,0.9441707231799912,0.9932145678849006,20,0,1,418.11079545454544,352,147175.0,0.3664772727272727,1.3959244064832874,4022.4806201550387,-1674.436936936937
180,50,85,280,100,200,230,500,0.9689545823898857,1.0074647817971847,27,0,1,417.9874213836478,318,132920.0,0.33647798742138363,1.4544739631415189,3975.607476635514,-1386.1137440758293
210,50,105,305,90,150,180,580,0.9638663639494129,1.010017166416676,28,0,1,417.95389048991353,347,145030.0,0.3170028818443804,1.5270655788345175,3819.9545454545455,-1161.0337552742617
150,55,80,280,80,165,200,470,0.9893809067726624,1.0001572424731504,27,0,1,417.65765765765764,333,139080.0,0.32732732732732733,1.3948612392646746,4507.385321100917,-1572.4330357142858
180,55,90,295,75,155,150,570,0.9936318778251381,1.0122747568519344,23,0,1,417.5301204819277,332,138620.0,0.31626506024096385,1.5035965995785803,3941.714285714286,-1223.3777777777777
210,55,85,250,80,150,210,490,0.9792213390810018,0.9983103763271204,30,0,1,417.4766355140187,321,134010.0,0.34579439252336447,1.3720588031150658,4452.207207207207,-1715.1666666666667
210,55,100,260,105,170,140,520,0.9529337286951423,1.0023260864918806,22,0,1,417.2463768115942,345,143950.0,0.3188405797101449,1.4018536353865696,4565.136363636364,-1530.8333333333333
165,70,60,275,60,150,150,570,0.9708012670676194,1.0057766334334817,27,0,1,416.9791666666667,336,140105.0,0.31547619047619047,1.439993719086127,4325.754716981132,-1384.4565217391305
165,60,90,280,60,195,140,430,0.9721114340426378,0.983450953348039,25,0,1,416.94444444444446,342,142595.0,0.3654970760233918,1.421211986943743,3849.04,-1574.5813953488373
165,55,70,270,85,160,150,590,0.9812648862675372,1.0068918308911152,29,0,1,416.8269230769231,364,151725.0,0.3076923076923077,1.4965229485396383,4083.035714285714,-1217.430278884462
165,70,85,260,75,180,140,550,0.9562011026506818,0.9887982854781671,27,0,1,416.38198757763973,322,134075.0,0.38509316770186336,1.383000299944296,3904.3548387096776,-1776.979695431472
210,45,100,315,95,195,160,550,0.9637897525175155,1.0077510054587528,30,0,1,416.3333333333333,375,156125.0,0.30666666666666664,1.503864710913169,4052.0,-1196.3513513513512
180,60,110,290,100,160,220,590,0.9549627997072856,0.9895022513259618,28,0,1,416.05263157894734,304,126480.0,0.3618421052631579,1.3709308463839522,4249.636363636364,-1757.6288659793815
210,60,70,270,105,150,160,590,0.9536249740275442,1.0029886856510908,22,0,1,415.61561561561564,333,138400.0,0.35135135135135137,1.4542321704027044,3787.094017094017,-1430.469483568075
195,55,100,310,70,165,180,550,0.9872770184341453,0.9905969191115971,20,0,1,415.51724137931035,319,132550.0,0.4012539184952978,1.4277255199341712,3456.6015625,-1639.6560846560847
165,55,85,300,90,185,190,570,0.998128452625337,0.9926251001366821,22,0,1,415.2265372168285,309,128305.0,0.3818770226537217,1.3909770999344842,3868.3898305084745,-1718.1413612565445
210,55,70,315,95,155,170,570,0.9760011475753976,1.0098392360478463,25,0,1,415.015923566879,314,130315.0,0.3343949044585987,1.4759669819934986,3848.6190476190477,-1316.298076923077
165,55,75,270,75,160,140,410,0.9754853133611608,0.9925373762949357,22,0,1,415.0148367952522,337,139860.0,0.35311572700296734,1.3790603444771183,4275.8403361344535,-1692.5
210,45,95,255,95,195,170,360,0.9803145992006786,0.9952752510350312,25,0,1,414.9834437086093,302,125325.0,0.37748344370860926,1.3452289130075479,4283.728070175439,-1930.9574468085107
210,50,85,315,105,180,140,480,0.9592244542260995,0.9862392497170144,26,0,1,414.85215053763443,372,154325.0,0.3870967741935484,1.4505444778559542,3450.3819444444443,-1508.942731277533
195,60,75,290,60,170,210,450,0.9528400712220275,1.0060049021458406,29,0,1,414.6835443037975,316,131040.0,0.31962025316455694,1.4472126000375407,4198.564356435643,-1369.228971962617
210,55,80,295,80,155,190,490,0.9609775969783474,1.010294388804757,21,0,1,414.5980707395498,311,128940.0,0.31189710610932475,1.4483232210844734,4294.278350515464,-1350.2582159624412
210,55,70,320,80,205,190,540,0.9800396739178104,0.9900196183077548,26,0,1,414.5030120481928,332,137615.0,0.3373493975903614,1.3988262570641936,4309.508928571428,-1568.409090909091
210,60,80,260,95,190,220,520,0.9906317918179433,0.9976769795816303,29,0,1,414.3189368770764,301,124710.0,0.3488372093023256,1.4079156104342136,4099.380952380952,-1559.8214285714287
195,60,95,245,90,200,190,530,0.9706262786773544,1.010548210576182,27,0,1,414.2096774193548,310,128405.0,0.3064516129032258,1.4554903247547932,4319.0526315789475,-1317.3130841121495
195,60,70,300,90,160,230,560,0.9493032796999379,1.0083738717547788,21,0,1,414.0853658536585,328,135820.0,0.3018292682926829,1.466294738649043,4314.090909090909,-1271.943231441048
195,45,110,300,90,160,210,440,0.9850551521918639,0.9821433381987735,25,0,1,413.85714285714283,315,130365.0,0.4031746031746032,1.3723224995716,3783.503937007874,-1862.4468085106382
150,55,75,285,70,190,150,540,0.9816611667577756,1.0105345941145578,24,0,1,413.6042944785276,326,134835.0,0.3588957055214724,1.4780620113811627,3563.076923076923,-1349.4976076555024
165,50,95,260,80,200,150,360,0.9753357824642606,0.9925417579995839,28,0,1,413.4579439252336,321,132720.0,0.37694704049844235,1.3724532749621148,4041.818181818182,-1781.7
165,55,90,300,105,180,220,510,0.9814392646685417,0.9829532540039091,26,0,1,413.31168831168833,308,127300.0,0.3961038961038961,1.360638554046206,3936.7622950819673,-1897.768817204301
165,60,70,245,105,195,230,570,0.9789423843247886,0.9804549637358781,27,0,1,413.2686567164179,335,138445.0,0.3611940298507463,1.4219340485188345,3855.909090909091,-1540.469483568075
210,55,95,250,80,160,190,560,0.9507812295695758,1.0004575200340466,27,0,1,413.21329639889194,361,149170.0,0.3268698060941828,1.4248949654632201,4239.364406779661,-1456.7427385892115
180,60,110,315,70,190,190,500,0.9638758674815762,0.986128700126918,30,0,1,413.14814814814815,324,133860.0,0.3487654320987654,1.4243058197033092,3976.4601769911505,-1495.1658767772512
195,55,85,325,80,165,220,540,0.9407444739516834,1.0132962425063996,26,0,1,412.9652996845426,317,130910.0,0.2996845425867508,1.4822086341535288,4235.684210526316,-1228.4162895927602
180,55,95,285,105,180,210,570,0.9784552573365349,0.9935341280991563,20,0,1,412.9525222551929,337,139165.0,0.37388724035608306,1.3786648164020516,4021.2698412698414,-1741.777251184834
210,45,95,275,100,150,170,400,0.9699534062535485,1.008976363787601,25,0,1,412.7229299363057,314,129595.0,0.3375796178343949,1.4275581069266425,4082.0754716981132,-1457.235576923077
195,60,90,250,70,195,170,460,0.9600929183899625,0.9819689410419473,20,0,1,412.69470404984423,321,132475.0,0.37383177570093457,1.3894261861367512,3938.7916666666665,-1700.9
150,60,85,300,85,185,230,500,0.9412341122487373,0.992281199684529,27,0,1,412.69349845201236,323,133300.0,0.3653250773993808,1.3652955523279713,4222.118644067797,-1788.7745098039215
195,60,90,275,105,180,190,540,0.9808360423107996,0.9990330887301346,27,0,1,412.3,300,123690.0,0.35,1.368915533285612,4371.142857142857,-1719.3846153846155
165,50,105,295,80,175,230,470,0.9729975468924509,0.9964619700017348,29,0,1,412.1830985915493,355,146325.0,0.39154929577464787,1.45052881136752,3389.2805755395684,-1517.6869158878505
150,60,65,275,70,200,170,460,0.9754925270716701,0.9866790136635283,20,0,1,411.98830409356725,342,140900.0,0.3362573099415205,1.3764863059452237,4479.565217391304,-1648.6784140969164
150,50,75,270,90,185,200,310,0.9710950198541309,0.9843628988392837,20,0,1,411.8646864686469,303,124795.0,0.37293729372937295,1.3581123737373737,4188.274336283186,-1834.1052631578948
210,50,80,270,105,155,230,500,0.9583917795395589,1.0074968726002391,30,0,1,411.5079365079365,315,129625.0,0.34285714285714286,1.454752758336403,3839.537037037037,-1383.7135922330096
210,55,80,250,100,170,230,520,0.9729915108381739,0.987901887578725,30,0,1,411.46031746031747,315,129610.0,0.3619047619047619,1.3813965806432629,4117.894736842105,-1690.6965174129352
210,60,60,285,80,170,210,430,0.97692110936042,0.9955458339636304,23,0,1,411.4217252396166,313,128775.0,0.36421725239616615,1.3794866505569636,4106.271929824561,-1705.2261306532664
165,55,120,285,90,210,140,470,0.9581672005447153,1.0104421607153098,24,0,1,410.86038961038963,308,126545.0,0.31493506493506496,1.4732600321627585,4061.185567010309,-1273.2857142857142
210,60,70,285,60,150,200,490,0.9728603577487127,0.9859265957588247,22,0,1,410.73899371069183,318,130615.0,0.3742138364779874,1.3836708916533258,3958.4033613445376,-1710.7286432160804
150,60,80,300,65,175,230,480,0.9587131424638431,0.9977690623865658,28,0,1,410.671875,320,131415.0,0.35,1.3827435561380514,4238.973214285715,-1650.7211538461538
150,70,60,255,75,205,180,590,0.9702287523905524,0.9803269253754074,28,0,1,410.66011235955057,356,146195.0,0.3455056179775281,1.4128111366813028,4067.8048780487807,-1526.4870689655172
150,60,85,295,100,175,150,430,0.9465728390583565,0.9909617685454836,24,0,1,410.6031746031746,315,129340.0,0.34285714285714286,1.3611336032388663,4513.7962962962965,-1730.193236714976
165,55,75,275,100,150,180,580,0.9650800882672292,0.9960235639553346,22,0,1,410.495867768595,363,149010.0,0.349862258953168,1.4278822684852837,3915.433070866142,-1481.9148936170213
210,60,105,280,70,150,170,500,0.975752497869631,0.9890986963494182,29,0,1,410.3636363636364,330,135420.0,0.36363636363636365,1.419594720208217,3818.0,-1536.857142857143
165,55,100,320,80,200,220,460,0.945943000321549,1.0036777495717648,26,0,1,410.26234567901236,324,132925.0,0.3148148148148148,1.4037818955042527,4530.637254901961,-1482.882882882883
210,60,85,275,90,195,200,520,0.9718077765855431,1.0075265197165677,26,0,1,409.9684542586751,317,129960.0,0.3249211356466877,1.4406021155410904,4125.436893203883,-1384.7887323943662
180,55,95,310,75,165,140,430,0.9798507054302391,0.9927978739033905,27,0,1,409.3492063492063,315,128945.0,0.3682539682539683,1.3662169838114173,4146.939655172414,-1778.2828282828282
195,50,105,305,105,205,170,570,0.9759025532519185,1.008816172023197,22,0,1,409.24418604651163,344,140780.0,0.3226744186046512,1.4525451243229341,4070.8558558558557,-1335.128755364807
165,50,95,295,80,205,180,430,0.9666397278546209,1.008672050800319,22,0,1,409.23333333333335,300,122770.0,0.31666666666666665,1.4069341553555743,4468.0526315789475,-1486.1822660098521
165,55,95,265,90,195,220,450,0.9881010779904664,1.0002230079929213,23,0,1,409.2177914110429,326,133405.0,0.34355828220858897,1.3918202511197593,4231.071428571428,-1598.4741784037558
150,45,110,310,90,200,210,520,0.9961351343170219,1.0178525949371977,26,0,1,409.1324921135647,317,129695.0,0.2902208201892745,1.5679658419093496,3891.7934782608695,-1014.8888888888889
195,60,95,295,85,160,160,480,0.939529041730415,0.9970137345207308,25,0,1,409.1233766233766,308,126010.0,0.37337662337662336,1.3512327010717322,4215.434782608696,-1868.5677083333333
195,60,70,280,90,205,150,480,0.9518414313072519,0.9960046995052618,26,0,1,408.77022653721684,309,126310.0,0.343042071197411,1.393697596858149,4218.301886792453,-1588.2673267326732
165,55,80,320,100,160,150,510,0.9753905744036018,1.0107557270389835,28,0,1,408.6970684039088,307,125470.0,0.3127035830618892,1.4768274839911073,4047.96875,-1259.0191387559807
180,55,100,315,100,175,210,470,0.9399990562080144,0.9921514952034336,27,0,1,408.5967741935484,310,126665.0,0.3903225806451613,1.3409739420695597,4116.900826446281,-1975.9574468085107
150,55,90,270,105,205,160,540,0.9554060612929534,1.014882403052932,30,0,1,408.34935897435895,312,127405.0,0.28846153846153844,1.5091821033910837,4195.777777777777,-1132.1945701357465
165,45,95,305,90,150,150,450,0.9892438792851189,0.9879892783455198,26,0,1,408.1050955414013,314,128145.0,0.37898089171974525,1.3570692153366029,4092.6470588235293,-1849.8969072164948
195,50,100,295,100,200,140,550,0.9518535511716961,1.0215480455817696,23,0,1,407.970297029703,303,123615.0,0.2838283828382838,1.553768619106283,4033.0232558139537,-1028.6866359447004
180,55,65,285,90,165,170,430,0.9866358619131602,1.001175872734693,27,0,1,407.8476821192053,302,123170.0,0.39403973509933776,1.373440460850451,3806.6806722689075,-1802.3224043715848
150,60,110,300,65,180,180,480,0.9404316974866104,1.0084346307619918,20,0,1,407.7602523659306,317,129260.0,0.3249211356466877,1.4270657812138632,4193.495145631068,-1414.3457943925234
195,45,100,255,80,150,190,520,0.991681205386324,1.0119795459474892,22,0,1,407.5071633237822,349,142220.0,0.332378223495702,1.5119141890432655,3621.0344827586205,-1192.3605150214592
165,70,65,275,60,170,140,570,0.9868919693043949,0.9828031419451952,23,0,1,407.43119266055044,327,133230.0,0.3730886850152905,1.3937056737588653,3865.8196721311474,-1650.7317073170732
180,60,75,320,75,180,150,500,0.9596200289942112,1.014810499771919,29,0,1,407.2712418300654,306,124625.0,0.30718954248366015,1.470753772640565,4142.127659574468,-1254.6682464454977
150,55,60,305,80,205,150,430,0.9838638398560694,0.9860393668281766,25,0,1,406.9117647058824,306,124515.0,0.35294117647058826,1.387077219597115,4131.435185185185,-1641.2244897959183
150,45,80,325,100,185,210,470,0.988169705448623,1.0095893814731207,23,0,1,406.89710610932474,311,126545.0,0.33762057877813506,1.4513580511119433,3875.3333333333335,-1360.995145631068
150,55,65,275,70,175,160,480,0.9982047831398093,1.0094496163126587,28,0,1,406.80511182108626,313,127330.0,0.3546325878594249,1.458673294789359,3648.063063063063,-1381.1194029850747
195,45,90,275,70,150,220,540,0.9673832456365076,1.0061615859139559,29,0,1,406.7848101265823,395,160680.0,0.3291139240506329,1.487477815026622,3771.5,-1243.8301886792453
210,55,115,310,80,180,160,460,0.9741537622047585,1.0126199347452602,24,0,1,406.75986842105266,304,123655.0,0.3026315789473684,1.4577271885989265,4280.489130434783,-1280.3317535545023
195,50,100,295,90,195,140,450,0.9691115141837529,1.004557152223393,26,0,1,406.6617210682493,337,137045.0,0.32344213649851633,1.4308168686440013,4175.688073394495,-1401.3436123348017
150,70,115,255,80,205,140,590,0.9514476787874928,1.0127679426151726,26,0,1,406.6355140186916,321,130530.0,0.3146417445482866,1.4891420434318263,3934.5049504950493,-1218.5159817351598
210,45,85,275,70,155,160,540,0.985952583842736,1.0164819543945296,24,0,1,406.32267441860466,344,139775.0,0.3023255813953488,1.5785149621290508,3667.1634615384614,-1006.7083333333334
165,45,80,300,70,150,210,510,0.9802981571396644,1.0063260033314614,20,0,1,406.30434782608694,368,149520.0,0.3125,1.4698931489629163,4067.1304347826085,-1262.6984126984128
210,55,85,320,95,195,140,460,0.976511940606245,1.0064844061116904,30,0,1,406.23853211009174,327,132840.0,0.30275229357798167,1.4614422676115049,4249.69696969697,-1262.6315789473683
165,70,70,285,65,170,210,570,0.9429650571644534,0.9878652501020606,21,0,1,406.2089552238806,335,136080.0,0.3611940298507463,1.3860754106732487,4037.603305785124,-1654.7887323943662
195,60,65,245,105,165,180,590,0.9624427819296631,0.984885660300606,27,0,1,406.06756756756755,370,150245.0,0.4189189189189189,1.4337389396498217,3204.1290322580644,-1611.139534883721
195,55,95,270,80,185,190,570,0.9669983962730858,1.0010979928353707,29,0,1,405.82621082621085,351,142445.0,0.3247863247863248,1.4302694375641878,4153.5526315789475,-1396.8776371308018
195,50,115,245,90,170,210,430,0.9891153246051821,1.0056822278857063,21,0,1,405.7843137254902,306,124170.0,0.3104575163398693,1.3653294496667991,4884.789473684211,-1610.829383886256
150,70,70,310,65,205,220,580,0.982506713657382,0.992095122749434,20,0,1,405.6,300,121680.0,0.34,1.3562478041925283,4541.568627450981,-1733.8071065989848
210,55,60,285,95,205,140,490,0.9684700302135908,1.0036054707269089,21,0,1,405.5722891566265,332,134650.0,0.35240963855421686,1.441460935707026,3757.777777777778,-1425.2803738317757
165,60,115,260,70,170,190,500,0.9928629199236029,1.0036861717537835,30,0,1,405.48333333333335,300,121645.0,0.33,1.3989668743850443,4308.535353535353,-1516.915422885572
195,60,85,270,95,180,200,570,0.9473052617927131,1.0063121623878042,20,0,1,405.4466858789625,347,140690.0,0.3170028818443804,1.4290637389448002,4259.909090909091,-1389.406779661017
150,45,70,290,95,150,140,550,0.9598629820986266,1.0180464237861993,27,0,1,405.171875,320,129655.0,0.284375,1.5507624994690115,4011.703296703297,-1027.9912663755458
210,60,70,290,65,205,160,510,0.9684370935337611,1.0014786294952231,20,0,1,405.1457725947522,343,138965.0,0.3119533527696793,1.4392761182234866,4255.280373831775,-1340.4661016949153
150,55,70,290,105,170,220,430,0.9403264367460976,0.9900328964851876,28,0,1,405.1166666666667,300,121535.0,0.41333333333333333,1.3460514514315,3812.4193548387098,-2006.8857142857144
165,60,85,295,85,200,170,480,0.9614247645449591,0.99420080856299,23,0,1,404.98432601880876,319,129190.0,0.3730407523510972,1.3726760035193493,3998.6974789915967,-1741.9849246231156
165,55,85,245,85,150,200,590,0.9390824754475823,1.0071612341309715,20,0,1,404.8614958448753,361,146155.0,0.3074792243767313,1.445784786189227,4270.405405405405,-1311.44
180,60,95,295,90,195,200,550,0.9472754403980048,1.0115043233964878,25,0,1,404.7626582278481,316,127905.0,0.2974683544303797,1.4428690142308092,4433.13829787234,-1300.945945945946
180,50,75,280,85,180,150,460,0.9851269716203152,0.9821983325268537,27,0,1,404.71181556195967,347,140435.0,0.3919308357348703,1.373969775647427,3793.823529411765,-1788.2142857142858
180,55,95,295,75,165,190,560,0.9788687950056137,1.0048059099605593,20,0,1,404.63315217391306,368,148905.0,0.3342391304347826,1.4659105131414267,3808.9837398373984,-1315.2263374485597
165,45,110,320,85,180,140,350,0.9862392824472997,0.995546887057404,26,0,1,404.3189368770764,301,121700.0,0.3754152823920266,1.3583997172853504,4081.991150442478,-1806.1968085106382
150,60,95,255,70,200,230,520,0.9745019685377247,0.9949052432662142,29,0,1,404.24148606811144,323,130570.0,0.3591331269349845,1.3916669166391697,3999.4827586206898,-1610.4830917874397
150,50,110,245,85,180,210,450,0.9671917228747859,1.0037308105812761,24,0,1,404.16938110749186,307,124080.0,0.3583061889250814,1.3649572775269496,4218.772727272727,-1734.6173469387754
150,55,85,245,80,185,220,540,0.9898243828350648,0.9846326360306278,29,0,1,404.1006097560976,328,132545.0,0.3475609756097561,1.3731454632470932,4278.5526315789475,-1675.5188679245282
165,55,70,250,90,175,170,510,0.9805978904138747,1.0070349130125293,26,0,1,403.9628482972136,323,130480.0,0.33746130030959753,1.4367239013287814,3938.0733944954127,-1396.1214953271028
180,60,95,255,100,190,170,550,0.9905265871681336,1.0005256078857627,22,0,1,403.9614243323442,337,136135.0,0.32344213649851633,1.386873552439007,4477.247706422018,-1543.3552631578948
195,45,105,305,70,165,170,500,0.9604371604374697,1.0082588190235573,27,0,1,403.92953929539294,369,149050.0,0.3089430894308943,1.5097905087644292,3872.1491228070176,-1146.5686274509803
150,55,75,280,75,185,170,410,0.9656610314353372,0.9987747987593908,23,0,1,403.8942307692308,312,126015.0,0.36217948717948717,1.3719396112808253,4113.451327433629,-1711.1363636363637
150,55,60,250,110,205,180,520,0.985329065583968,1.0098062075700183,24,0,1,403.8599348534202,307,123985.0,0.3257328990228013,1.4564733170112107,3956.0,-1312.1497584541062
