tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,time_bars,time_target,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c,be_target,be_offset,trail_pts,trail_atr,sl_atr_mult,sl_pts
150,90,40,195,70,140,80,380,1.0165318905016723,0.9589756266678358,13,0,0,breakeven,,,short,648.7885462555066,227,147275.0,0.3436123348017621,1.6460138173045291,4810.897435897436,-1530.03355704698,28310.0,1500.0,500.0,,,,
240,90,245,40,15,20,90,190,1.0004484885969749,0.9238895489071082,19,0,0,breakeven,,,short,648.010752688172,279,180795.0,0.48028673835125446,1.6680770083511935,3368.768656716418,-1892.4475524475524,34655.0,1500.0,200.0,,,,
120,60,235,230,40,90,420,650,1.0008861637803244,0.953137370313592,12,0,1,breakeven,,,short,643.5040983606557,244,157015.0,0.36885245901639346,1.5926436174228127,4688.388888888889,-1731.6339869281046,33390.0,500.0,200.0,,,,
180,90,260,50,45,150,270,520,1.016460016478888,0.9363771287044258,19,0,1,atr,,,short,636.244019138756,209,132975.0,0.4258373205741627,1.706656038262256,3608.4269662921347,-1581.3025210084033,22180.0,,,,,2.61,
180,120,125,245,20,60,360,630,1.0111754809751523,0.9594823918187161,27,0,1,time,29.0,1200.0,short,629.0430622009569,209,131470.0,0.3875598086124402,1.5516300927285696,4565.432098765432,-1891.5079365079366,26810.0,,,,,,
120,60,240,55,95,55,390,680,1.003896657074174,0.9262212075467365,5,0,0,time,35.0,0.0,short,626.6746411483253,209,130975.0,0.3444976076555024,1.7781309410646389,4156.875,-1228.6131386861314,23500.0,,,,,,
300,90,55,50,65,85,480,610,0.9627725853815609,0.9064698335193109,17,0,1,breakeven,,,short,625.1793721973094,223,139415.0,0.4260089686098655,1.4179607866650679,4978.684210526316,-2605.9375,70500.0,1500.0,500.0,,,,
180,60,105,245,95,200,380,620,0.969816521497974,0.9488806086956096,28,0,0,none,,,short,624.6153846153846,260,162400.0,0.3576923076923077,1.460056657223796,5541.935483870968,-2113.77245508982,71940.0,,,,,,
150,60,135,260,55,55,380,490,0.9947088514829181,0.945554857233039,11,0,0,time,33.0,400.0,short,622.6168224299065,214,133240.0,0.4672897196261682,1.5714408251667273,3664.05,-2045.3070175438597,17835.0,,,,,,
300,90,285,190,65,135,80,390,1.0029992361694855,0.9724777826794794,26,0,0,breakeven,,,short,621.6911764705883,204,126825.0,0.4068627450980392,1.5611104966264793,4251.204819277108,-1867.9752066115702,33115.0,500.0,0.0,,,,
240,60,205,300,65,100,140,250,1.0013538848494414,0.9046139906978656,11,0,0,trail_pts,,,short,617.75390625,256,158145.0,0.41796875,1.4841420480636767,4530.794392523365,-2207.0945945945946,38500.0,,,4000.0,,,
120,90,190,110,50,115,210,470,1.0079359820898617,1.0087460701846995,14,0,0,atr,,,short,615.4702970297029,202,124325.0,0.3415841584158416,1.5129977305549824,5314.130434782609,-1822.1804511278197,31385.0,,,,,1.99,
300,45,250,185,85,105,480,670,1.016941161091999,0.9805164166921008,20,0,0,fixed,,,short,614.5714285714286,210,129060.0,0.38571428571428573,1.5651726478509338,4412.530864197531,-1770.1937984496124,38510.0,,,,,,8500.0
150,45,235,235,50,120,400,560,1.0137459842373155,0.9523978488285284,18,0,1,atr,,,short,607.7521008403361,238,144645.0,0.3739495798319328,1.5067084705387794,4832.640449438202,-1915.8389261744967,28625.0,,,,,3.85,
240,90,190,250,20,80,260,530,1.0344866334485374,0.9921133794964665,5,0,0,trail_atr,,,short,606.8689320388349,206,125015.0,0.39805825242718446,1.5662680617837568,4216.890243902439,-1780.4032258064517,36070.0,,,,2.95,,
150,90,235,45,70,50,220,440,1.0025144211890413,0.9448850938930446,14,0,0,trail_atr,,,short,605.2232142857143,224,135570.0,0.41964285714285715,1.7394458383331515,3392.659574468085,-1410.3076923076924,26995.0,,,,2.71,,
150,60,180,295,40,45,310,540,1.0046619336714244,0.9666531548797047,6,0,1,none,,,short,602.5919117647059,272,163905.0,0.4338235294117647,1.5411191812479366,3955.9745762711864,-1966.8831168831168,47340.0,,,,,,
120,45,150,195,75,180,390,500,0.9421208372226191,0.9607920517372172,21,0,1,fixed,,,short,601.3701067615658,281,168985.0,0.42704626334519574,1.4607697446454622,4464.416666666667,-2277.919254658385,33980.0,,,,,,4500.0
150,120,120,60,5,55,360,490,1.0097228118644415,0.9430262436156549,14,0,0,trail_atr,,,short,598.3478260869565,230,137620.0,0.39565217391304347,1.57764066402233,4130.384615384615,-1726.4130434782608,24570.0,,,,2.16,,
300,120,210,190,50,90,70,640,0.9787149869772089,0.9635132304125864,8,0,0,fixed,,,short,588.9864864864865,222,130755.0,0.3738738738738739,1.598736176935229,4206.506024096386,-1571.1151079136691,35105.0,,,,,,4500.0
150,120,55,205,50,50,420,630,0.9016961729044796,0.9112287081352829,28,0,0,breakeven,,,short,586.6,200,117320.0,0.37,1.4065001212709192,5485.540540540541,-2290.5555555555557,39415.0,3500.0,0.0,,,,
300,120,280,255,30,190,160,470,1.0147093736936037,1.019688157057567,26,0,1,trail_pts,,,short,585.4,200,117080.0,0.345,1.4019845152872912,5917.898550724638,-2223.320610687023,24375.0,,,5500.0,,,
120,60,230,105,90,80,450,620,1.002336054240207,0.999772621915139,22,0,0,none,,,short,584.8333333333334,210,122815.0,0.3761904761904762,1.517268247483469,4560.06329113924,-1812.442748091603,52615.0,,,,,,
300,120,295,100,80,45,170,550,0.9530364540800056,0.9822055243332318,14,0,0,time,41.0,600.0,short,584.2156862745098,204,119180.0,0.39705882352941174,1.4701844363349443,4600.679012345679,-2060.7723577235774,43500.0,,,,,,
210,90,195,235,10,115,70,580,1.0415130860596908,1.0276406292169489,11,0,0,trail_pts,,,short,584.0086206896551,232,135490.0,0.3577586206896552,1.6089027705997347,4313.313253012048,-1493.3892617449665,23665.0,,,6500.0,,,
240,90,160,120,30,120,150,550,1.0056911338399595,0.9550958486658275,15,0,1,breakeven,,,short,583.088803088803,259,151020.0,0.3667953667953668,1.542388708316124,4520.578947368421,-1697.7743902439024,32290.0,2500.0,100.0,,,,
180,90,85,215,65,55,230,520,0.9849210585121071,0.9982348079516793,24,0,0,breakeven,,,short,580.7142857142857,259,150405.0,0.33204633204633205,1.5741306256441576,4795.058139534884,-1514.2774566473988,43155.0,2000.0,100.0,,,,
240,90,165,210,25,50,70,240,1.008885237962941,0.9696733845415032,27,0,1,breakeven,,,short,580.5603448275862,232,134690.0,0.39655172413793105,1.5374379027592124,4188.097826086957,-1802.9856115107914,32450.0,4000.0,500.0,,,,
150,90,50,65,75,105,140,490,0.9210789687364579,0.9387454644075464,26,0,1,breakeven,,,short,579.0199335548173,301,174285.0,0.38870431893687707,1.5148440269408012,4382.948717948718,-1839.7826086956522,37640.0,3500.0,0.0,,,,
180,90,155,275,30,110,170,580,1.0266713681707382,0.9823241100663738,5,0,0,atr,,,short,578.0204081632653,245,141615.0,0.3510204081632653,1.6095031095999484,4348.372093023256,-1461.2893081761006,22460.0,,,,,1.17,
240,120,130,260,65,170,220,540,0.983276770654606,0.9651177833171192,10,0,1,time,12.0,0.0,short,575.8577405857741,239,137630.0,0.26778242677824265,1.5948352242031334,5765.703125,-1322.142857142857,31700.0,,,,,,
300,120,30,85,25,55,230,540,1.0109893621632764,0.9696259173003163,16,0,0,time,42.0,400.0,short,573.0566037735849,265,151860.0,0.28679245283018867,1.4973716531564727,6015.5921052631575,-1624.0691489361702,26620.0,,,,,,
240,120,190,280,30,35,120,410,0.9477370175211488,0.973584725851796,30,0,0,none,,,short,567.9310344827586,232,131760.0,0.3448275862068966,1.5576906797595869,4600.25,-1564.635761589404,33010.0,,,,,,
240,90,220,285,40,30,230,670,1.024756580786796,0.948010324914891,18,0,0,time,27.0,0.0,short,567.3880597014926,201,114045.0,0.40298507462686567,1.658781734685036,3545.185185185185,-1442.625,21860.0,,,,,,
180,120,220,45,5,80,130,590,1.0142826574944186,1.0011738222786144,9,0,0,fixed,,,short,565.4356846473029,241,136270.0,0.3983402489626556,1.6251060804146884,3690.2604166666665,-1503.4137931034484,23805.0,,,,,,7500.0
210,120,205,280,15,45,80,560,0.9775275154853189,0.9763537949151803,22,0,1,time,48.0,1000.0,short,564.8694029850747,268,151385.0,0.3880597014925373,1.6255578512396693,3782.548076923077,-1484.6625766871166,31615.0,,,,,,
120,45,150,220,85,90,380,570,0.9888349019310916,0.9296263020751484,21,0,1,atr,,,short,562.3801369863014,292,164215.0,0.3938356164383562,1.4891281684687099,4347.347826086957,-1896.7796610169491,45210.0,,,,,4.21,
180,60,195,295,45,75,210,310,0.9996318454729446,0.948797248174815,20,0,0,breakeven,,,short,560.4608294930875,217,121620.0,0.4147465437788018,1.534452452100545,3879.777777777778,-1791.8110236220473,24470.0,3500.0,0.0,,,,
210,90,160,150,75,170,140,690,1.0183303812287456,0.9744479306117146,8,0,0,none,,,short,559.5061728395061,243,135960.0,0.29218106995884774,1.5515394912985274,5386.901408450704,-1433.1976744186047,38180.0,,,,,,
300,60,190,95,45,75,330,590,1.0060701399781815,0.9796597351858909,8,0,1,atr,,,short,558.1316725978647,281,156835.0,0.39501779359430605,1.5994877969535386,3769.8198198198197,-1538.9117647058824,23045.0,,,,,4.26,
120,90,205,80,20,85,210,480,1.0038962764987867,1.0145116943429082,23,0,0,breakeven,,,short,556.1814345991561,237,131815.0,0.350210970464135,1.5735201340091804,4357.22891566265,-1492.435064935065,34960.0,1500.0,0.0,,,,
300,90,45,50,75,165,370,620,0.9104515668639259,0.9356806425247983,19,0,0,none,,,short,555.9795918367347,245,136215.0,0.40816326530612246,1.4644775203314409,4294.8,-2022.5172413793102,38875.0,,,,,,
300,90,280,160,95,115,80,370,0.9398788196638537,0.9254392845700695,23,0,0,fixed,,,short,555.9313725490196,204,113410.0,0.36764705882352944,1.483789779029093,4637.733333333334,-1817.2093023255813,35200.0,,,,,,3500.0
300,90,180,290,95,165,170,460,1.0114660087928018,0.9010932517918335,9,0,0,trail_atr,,,short,555.8267716535433,254,141180.0,0.43700787401574803,1.554593129456131,3565.2702702702704,-1780.1748251748252,25980.0,,,,2.76,,
180,120,50,285,60,40,160,590,0.9262508237602044,0.9527019858736296,6,0,0,breakeven,,,short,553.7298387096774,248,137325.0,0.3548387096774194,1.4864333534058305,4768.579545454545,-1764.4375,30030.0,4500.0,0.0,,,,
300,120,85,95,50,135,220,540,1.0095725370935702,0.9078146243851786,22,0,1,trail_atr,,,short,551.6282420749279,347,191415.0,0.37752161383285304,1.5111487929929501,4319.8091603053435,-1733.7037037037037,33600.0,,,,2.33,,
240,120,110,290,5,170,270,590,1.023217145341766,0.9894573972539414,8,0,1,breakeven,,,short,547.0776255707763,219,119810.0,0.4018264840182648,1.4569586940768144,4340.909090909091,-2001.4503816793892,26975.0,1000.0,0.0,,,,
150,120,275,235,10,75,300,510,0.9992145949436255,0.9651799239038924,17,0,0,breakeven,,,short,543.7,200,108740.0,0.43,1.530542544886807,3647.6744186046512,-1813.8053097345132,39890.0,4000.0,500.0,,,,
120,60,60,80,95,195,300,600,0.9850558820167076,0.9410868630927851,28,0,0,none,,,short,542.9497354497355,378,205235.0,0.37037037037037035,1.559864149708113,4084.3928571428573,-1546.7510548523207,31140.0,,,,,,
180,90,70,55,80,160,330,510,0.9543086001934661,1.005996506190117,6,0,1,fixed,,,short,542.0689655172414,203,110040.0,0.3497536945812808,1.395336722412833,5470.211267605634,-2108.6742424242425,34810.0,,,,,,8000.0
300,120,25,95,55,80,160,660,0.9525805289266815,0.9027303353054097,12,0,1,fixed,,,short,541.5960912052117,307,166270.0,0.3713355048859935,1.4833500486925681,4476.008771929824,-1782.3575129533679,41790.0,,,,,,8500.0
120,60,70,225,60,85,290,510,0.9200221659200979,0.9446856615858716,9,0,1,breakeven,,,short,540.0290697674419,344,185770.0,0.3633720930232558,1.464703822293376,4684.24,-1825.3881278538813,47845.0,3500.0,100.0,,,,
300,90,200,260,80,55,150,310,1.0289601180158199,0.9453022542764605,10,0,1,trail_atr,,,short,537.525,200,107505.0,0.47,1.668584222146211,2854.255319148936,-1531.3809523809523,19120.0,,,,1.26,,
120,90,290,220,90,150,80,440,0.9210192059195218,0.9667668029568225,19,0,0,trail_pts,,,short,533.0269058295964,223,118865.0,0.42152466367713004,1.4610655340276566,4007.127659574468,-1998.4883720930231,28725.0,,,7000.0,,,
180,60,255,85,45,195,80,360,1.0168185474868334,0.9440864852542733,5,0,1,fixed,,,short,525.3982300884956,226,118740.0,0.39823008849557523,1.5266332549784893,3824.5555555555557,-1657.8676470588234,29005.0,,,,,,6000.0
120,45,130,145,100,135,280,500,0.9272561120753557,0.9150576243626087,30,0,0,breakeven,,,short,524.2539682539683,315,165140.0,0.4031746031746032,1.4413383932866535,4246.614173228347,-1990.3191489361702,60890.0,4500.0,0.0,,,,
300,60,135,260,45,50,280,410,1.0209813841920343,0.9898297431448282,28,0,0,trail_atr,,,short,523.439024390244,205,107305.0,0.4146341463414634,1.4633003756314493,3987.235294117647,-1930.0833333333333,27580.0,,,,4.11,,
240,120,35,250,35,105,290,450,0.9551947278064004,0.9823658547273509,14,0,0,none,,,short,521.7990654205607,214,111665.0,0.3598130841121495,1.3202690300005737,5978.2467532467535,-2563.676470588235,36085.0,,,,,,
180,45,290,80,70,165,180,320,1.0067927211622099,0.9255944274095936,13,0,1,atr,,,short,520.7894736842105,266,138530.0,0.37969924812030076,1.515460465116279,4032.4752475247524,-1638.719512195122,33935.0,,,,,3.43,
210,45,195,170,100,125,160,660,1.0111358150590284,0.9124430697789572,27,0,0,breakeven,,,short,519.7019867549669,302,156950.0,0.3609271523178808,1.6439899062429477,3675.8256880733943,-1275.9947643979058,34300.0,4500.0,100.0,,,,
180,120,50,225,15,175,130,610,1.0101641828855208,1.0200733921020526,21,0,1,time,42.0,1800.0,short,519.4075829383886,211,109595.0,0.35071090047393366,1.4463609334908158,4798.986486486487,-1792.1897810218977,29410.0,,,,,,
180,120,40,280,85,100,480,660,0.9573711202811526,0.996761748938135,10,0,1,time,36.0,1200.0,short,519.3811881188119,202,104915.0,0.37623762376237624,1.4057273237040044,4782.894736842105,-2068.68,67435.0,,,,,,
150,60,180,250,30,95,380,650,1.0286052285983758,0.9061264996302749,21,0,1,time,15.0,800.0,short,517.9230769230769,260,134660.0,0.4653846153846154,1.5778283164195757,3038.884297520661,-1676.5827338129495,35485.0,,,,,,
300,60,250,165,5,45,160,250,1.0172007583662004,0.9752963628212369,5,0,1,atr,,,short,516.0344827586207,290,149650.0,0.4241379310344828,1.5452425628040005,3448.089430894309,-1653.4036144578313,20770.0,,,,,2.72,
150,90,230,150,50,80,290,670,1.0086247883121584,0.9594693496630903,20,0,1,none,,,short,513.1219512195122,205,105190.0,0.3902439024390244,1.4413257814138871,4294.25,-1922.1774193548388,40090.0,,,,,,
300,90,205,85,25,165,170,340,1.0121387848321057,0.9481395671309405,16,0,1,none,,,short,512.6419213973799,229,117395.0,0.4366812227074236,1.4943675910134124,3548.6,-1840.8139534883721,32670.0,,,,,,
120,60,215,160,35,85,250,520,1.0041703561966757,0.9543587942463131,27,0,1,time,42.0,200.0,short,511.57342657342656,286,146310.0,0.3776223776223776,1.5077211368289551,4022.962962962963,-1628.0790960451977,28165.0,,,,,,
120,60,225,125,35,170,170,550,1.0039631070096726,0.9233787506578414,30,0,1,breakeven,,,short,510.7523510971787,319,162930.0,0.36990595611285265,1.5357512782993274,3958.008474576271,-1513.0099502487562,39305.0,4500.0,500.0,,,,
150,90,150,110,15,20,440,690,1.006012299784183,0.9417261914488225,17,0,0,breakeven,,,short,510.5938697318008,261,133265.0,0.42911877394636017,1.4761249754372174,3688.9285714285716,-1878.489932885906,25945.0,1500.0,0.0,,,,
180,90,260,145,30,85,160,590,1.0143348564732517,0.9480406368799683,23,0,1,trail_atr,,,short,510.45283018867923,265,135270.0,0.4,1.5031898074955827,3812.2169811320755,-1701.4240506329113,35645.0,,,,3.94,,
150,60,55,210,50,75,260,620,1.0339627989365021,0.9874303837744662,10,0,1,trail_pts,,,short,508.31797235023043,217,110305.0,0.35944700460829493,1.4181545926684105,4796.089743589743,-1897.769784172662,45355.0,,,5500.0,,,
180,120,35,45,50,160,310,680,0.9265452474746787,0.9888744670365087,16,0,1,breakeven,,,short,507.00396825396825,252,127765.0,0.36904761904761907,1.4251464128843339,4605.215053763441,-1890.062893081761,48875.0,4500.0,0.0,,,,
150,45,140,90,95,105,160,240,0.9662157182717727,1.0118333885957977,11,0,1,breakeven,,,short,505.35874439461884,223,112695.0,0.37668161434977576,1.4735780471918138,4174.523809523809,-1711.978417266187,27915.0,3000.0,0.0,,,,
210,60,295,250,45,15,300,370,1.0072341619141847,0.9757689336906054,11,0,1,none,,,short,505.1388888888889,216,109110.0,0.5185185185185185,1.5756416682054393,2666.5625,-1822.548076923077,21670.0,,,,,,
150,120,180,245,100,95,160,460,0.913793029634495,0.9070149877120558,12,0,0,trail_pts,,,short,504.69483568075117,213,107500.0,0.4225352112676056,1.4013365440256855,4170.611111111111,-2177.682926829268,42280.0,,,3500.0,,,
150,90,75,190,80,165,160,690,0.9916029686861063,0.9304296859476169,29,0,1,fixed,,,short,504.48805460750856,293,147815.0,0.31399317406143346,1.447077504725898,5200.434782608696,-1653.125,40560.0,,,,,,8500.0
210,120,255,190,60,110,260,660,0.9490391511585277,0.9389093128136732,10,0,0,fixed,,,short,504.4485294117647,272,137210.0,0.22794117647058823,1.6892896614086206,5423.709677419355,-947.9047619047619,25960.0,,,,,,500.0
180,120,295,195,80,190,120,400,0.9709426823414266,0.9561243970055364,13,0,1,time,16.0,800.0,short,503.8805970149254,201,101280.0,0.40298507462686567,1.5421986669878744,3556.4814814814813,-1556.625,56545.0,,,,,,
180,90,140,90,20,130,100,330,1.004304217967288,0.9002313323861395,16,0,0,none,,,short,500.9839357429719,249,124745.0,0.40160642570281124,1.457251250847644,3975.6,-1843.3445945945946,36750.0,,,,,,
150,45,115,230,35,35,260,480,1.0209917875700265,0.9111994440999346,29,0,0,none,,,short,500.7142857142857,231,115665.0,0.4155844155844156,1.5324418256726586,3467.7083333333335,-1609.148148148148,25485.0,,,,,,
210,90,225,240,15,50,60,680,1.028637451740477,0.9754315927743813,24,0,0,time,25.0,1200.0,short,500.6872852233677,291,145700.0,0.3848797250859107,1.56129131674243,3618.5714285714284,-1466.553672316384,23640.0,,,,,,
210,45,180,295,85,165,220,570,0.9894662386989279,0.9732913097296859,17,0,1,none,,,short,499.70404984423675,321,160405.0,0.3426791277258567,1.5244564328919405,4238.681818181818,-1449.5260663507108,31745.0,,,,,,
300,120,130,230,65,135,250,520,0.9653344763312728,0.9054060047168668,27,0,1,trail_pts,,,short,499.6330275229358,218,108920.0,0.44036697247706424,1.369326755166743,4206.614583333333,-2417.3360655737706,36500.0,,,5500.0,,,
240,90,195,175,30,110,190,660,1.0062233225425643,0.9624764152144126,20,0,0,time,28.0,400.0,short,499.18367346938777,294,146760.0,0.35714285714285715,1.5478367986860277,3949.0476190476193,-1417.4074074074074,37230.0,,,,,,
120,60,250,85,25,40,380,520,1.0029501189130943,0.9149706841623222,28,0,0,atr,,,short,498.2283464566929,254,126550.0,0.41732283464566927,1.4697475872308834,3735.377358490566,-1820.2702702702702,34865.0,,,,,2.56,
300,90,275,275,90,185,270,430,0.9379533498889346,1.0104673108960451,16,0,0,trail_atr,,,short,497.17289719626166,214,106395.0,0.37383177570093457,1.4513809341988035,4276.3125,-1759.0298507462687,25800.0,,,,2.78,,
300,60,125,85,55,115,370,490,0.9334757959702423,0.9099003583901982,18,0,1,none,,,short,496.7708333333333,240,119225.0,0.44583333333333336,1.3382317479680563,4408.598130841122,-2650.3383458646617,51745.0,,,,,,
150,90,30,50,45,135,360,560,0.9739115007048187,1.012310060772432,20,0,0,atr,,,short,489.93951612903226,248,121505.0,0.33064516129032256,1.431718452983709,4914.024390243902,-1705.7272727272727,27375.0,,,,,3.26,
210,120,230,75,5,130,130,480,1.0151754517071767,0.9606885794783588,19,0,1,breakeven,,,short,488.09417040358744,223,108845.0,0.4260089686098655,1.4641181988742964,3614.3684210526317,-1832.1875,31370.0,1000.0,200.0,,,,
210,60,255,265,15,155,180,270,1.0217972217425972,0.9979318688373997,27,0,0,trail_pts,,,short,487.5609756097561,246,119940.0,0.4146341463414634,1.3779721106121485,4286.911764705882,-2203.6458333333335,34465.0,,,4500.0,,,
180,45,160,270,45,90,260,510,1.01743471201152,0.9531505148213917,10,0,0,none,,,short,487.21014492753625,276,134470.0,0.40217391304347827,1.4444113953334656,3937.387387387387,-1845.0,48815.0,,,,,,
120,60,110,40,95,55,210,350,0.9401610121491742,0.9087783578797357,18,0,0,none,,,short,485.9107142857143,280,136055.0,0.4928571428571429,1.358813755999789,3733.586956521739,-2670.281690140845,57345.0,,,,,,
240,120,45,135,65,135,300,690,0.9998352923352738,0.9306328057653301,26,0,0,trail_atr,,,short,484.3774319066148,257,124485.0,0.35797665369649806,1.3665150377600142,5044.891304347826,-2058.4545454545455,39280.0,,,,4.49,,
240,60,130,185,80,125,380,550,0.943531048905193,0.9783302045914544,10,0,1,atr,,,short,483.90946502057614,243,117590.0,0.38271604938271603,1.3740675351115776,4644.569892473119,-2095.7,39475.0,,,,,4.57,
180,90,255,205,75,60,60,340,0.9965211227670729,0.9883735453751306,11,0,1,atr,,,short,483.89867841409693,227,109845.0,0.29515418502202645,1.6244563827065746,4264.925373134329,-1099.40625,27100.0,,,,,0.81,
240,90,270,50,75,35,360,630,0.9387961680189938,0.922754484042048,17,0,1,breakeven,,,short,483.7674418604651,215,104010.0,0.4604651162790698,1.368444357852601,3902.070707070707,-2454.7391304347825,40130.0,2500.0,100.0,,,,
300,120,230,295,35,110,100,400,0.9030229835697874,0.9035635085467146,24,0,0,trail_atr,,,short,483.5249042145594,261,126200.0,0.42528735632183906,1.4303128463046628,3779.054054054054,-1955.1666666666667,47520.0,,,,3.05,,
180,120,180,290,10,155,260,410,0.9003970152331982,0.992885244391412,17,0,1,trail_pts,,,short,483.48837209302326,215,103950.0,0.4186046511627907,1.4018400757678258,4029.277777777778,-2069.48,39185.0,,,4500.0,,,
150,45,190,245,60,20,100,350,1.0034733136914928,0.9746001953951295,14,0,0,none,,,short,481.08626198083067,313,150580.0,0.46325878594249204,1.666873339238264,2595.7241379310344,-1344.047619047619,24310.0,,,,,,
150,90,255,170,40,30,240,440,1.012244974051768,1.001415999955587,29,0,0,atr,,,short,480.5357142857143,224,107640.0,0.3794642857142857,1.4418175101588475,4132.588235294118,-1752.7338129496402,28330.0,,,,,4.26,
240,60,145,200,50,80,80,180,0.9781572148660712,0.9365266226138417,7,0,0,none,,,short,479.9588477366255,243,116630.0,0.3991769547325103,1.3561493243759066,4578.40206185567,-2258.448275862069,67830.0,,,,,,
120,60,115,65,90,190,330,570,0.9606522773826254,0.9124179096972987,19,0,1,fixed,,,short,479.8402555910543,313,150190.0,0.40894568690095845,1.4563034528855063,3744.8046875,-1779.162162162162,38275.0,,,,,,9000.0
210,90,230,165,90,165,60,330,1.0141412015244533,0.9446949164728032,15,0,0,trail_atr,,,short,478.9423076923077,208,99620.0,0.40865384615384615,1.3983764221302462,4113.941176470588,-2049.7131147540986,35060.0,,,,4.73,,
150,60,120,235,65,80,260,610,0.9063332620398163,0.9339078310394273,20,0,0,atr,,,short,478.38757396449705,338,161695.0,0.378698224852071,1.4798142405673675,3896.015625,-1612.4162679425838,50270.0,,,,,4.52,
300,120,65,120,85,160,110,260,1.0131050953652248,1.0130996471039135,23,0,0,trail_atr,,,short,477.94117647058823,221,105625.0,0.37104072398190047,1.3609013564765777,4857.256097560976,-2120.7971014492755,53795.0,,,,4.79,,
300,120,240,235,60,75,70,490,0.9014909639157198,1.0034141579532085,11,0,1,fixed,,,short,477.6237623762376,202,96480.0,0.3465346534653465,1.4728137021881356,4293.357142857143,-1545.871212121212,52400.0,,,,,,2500.0
210,60,245,95,60,140,270,450,1.0158248064975484,0.9919370639966705,23,0,0,atr,,,short,477.06666666666666,225,107340.0,0.3688888888888889,1.4987454697518818,3886.265060240964,-1515.6338028169014,24785.0,,,,,3.8,
150,120,205,240,10,95,120,570,1.0177170886272187,1.0229046901424668,25,0,0,trail_pts,,,short,477.04453441295544,247,117830.0,0.3319838056680162,1.4802918517914645,4428.780487804878,-1495.9146341463415,25980.0,,,7500.0,,,
180,45,75,120,75,105,80,310,0.9489328458816423,1.023011564111676,26,0,0,atr,,,short,475.893536121673,263,125160.0,0.30798479087452474,1.559299311824113,4307.901234567901,-1236.353591160221,27885.0,,,,,3.36,
180,90,250,240,25,50,230,590,0.992075185600115,0.9574190967783468,5,0,0,fixed,,,short,475.65400843881855,237,112730.0,0.3924050632911392,1.4964985685972252,3653.548387096774,-1576.736111111111,31000.0,,,,,,4000.0
120,60,100,120,95,90,250,370,0.9204369912239634,0.9955553172790784,23,0,0,atr,,,short,475.07272727272726,275,130645.0,0.3781818181818182,1.3890907466420466,4484.759615384615,-1975.1176470588234,53300.0,,,,,4.29,
210,90,85,140,55,75,340,510,0.9341257452130654,0.9358554660508901,30,0,0,fixed,,,short,472.9424778761062,226,106885.0,0.3893805309734513,1.3267755052126327,4931.534090909091,-2370.217391304348,67635.0,,,,,,5500.0
150,120,25,70,95,170,360,640,0.9402208668926708,1.0131331301987732,24,0,1,none,,,short,472.6555023923445,209,98785.0,0.37799043062200954,1.401614017969671,4363.987341772152,-1892.076923076923,50025.0,,,,,,
120,90,195,160,95,185,60,490,0.9592721276894937,0.9380644105374529,14,0,0,breakeven,,,short,472.12389380530976,226,106700.0,0.34513274336283184,1.4231188658669576,4600.961538461538,-1703.8851351351352,35865.0,3500.0,100.0,,,,
120,45,65,185,70,115,270,540,0.945150019791515,0.9004087099724851,20,0,1,none,,,short,471.6331096196868,447,210820.0,0.3512304250559284,1.4254348791217661,4499.108280254777,-1714.6712802768166,51440.0,,,,,,
150,90,75,40,70,85,180,550,0.9592123650108975,0.9331243501500834,18,0,0,none,,,short,471.05263157894734,304,143200.0,0.4375,1.4023884791008079,3752.4436090225563,-2093.3823529411766,61635.0,,,,,,
240,120,200,135,45,170,70,610,1.0063746980612198,0.91415797878884,20,0,0,breakeven,,,short,468.5024154589372,207,96980.0,0.3285024154589372,1.3777068079140053,5202.058823529412,-1874.1605839416059,39255.0,3500.0,500.0,,,,
180,45,235,185,25,85,350,570,1.0131301163475763,0.9160507487438939,18,0,0,none,,,short,467.1171171171171,333,155550.0,0.37237237237237236,1.5202776151852162,3665.5241935483873,-1430.5023923444976,31970.0,,,,,,
180,60,195,225,20,155,370,670,1.0280470466515854,0.9435284141707033,9,0,0,none,,,short,465.9030837004405,227,105760.0,0.3876651982378855,1.42642582101889,4020.1704545454545,-1784.2805755395684,24870.0,,,,,,
240,120,240,285,30,125,230,600,0.9303478339469529,0.9238683767126423,27,0,0,trail_pts,,,short,465.74074074074076,270,125750.0,0.37777777777777777,1.374802539417603,4522.156862745098,-1997.0833333333333,43955.0,,,4000.0,,,
180,120,30,165,45,50,260,510,1.0092104492150868,0.9150567532556575,21,0,1,atr,,,short,465.0377358490566,265,123235.0,0.22264150943396227,1.5124116424116425,6165.0,-1167.4757281553398,49690.0,,,,,0.56,
300,120,260,190,10,105,330,680,1.009238078497802,0.9177275443592131,29,0,0,trail_pts,,,short,463.94190871369295,241,111810.0,0.3900414937759336,1.430096359125267,3955.053191489362,-1768.469387755102,34980.0,,,6500.0,,,
210,60,260,125,50,140,290,460,1.0236393476736103,0.9132667464980319,29,0,0,trail_atr,,,short,463.49785407725324,233,107995.0,0.4034334763948498,1.4101828816681543,3949.7872340425533,-1894.136690647482,25760.0,,,,3.88,,
