trial,avg_trade,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,num_trades,total_pnl,win_rate,profit_factor,max_drawdown,sharpe
572,7261.325757575758,280,260,35,125,280,390,1.0164573447771752,1.009070025337391,22,0,0,132,958495.0,0.3939393939393939,1.3341665751495215,596805.0,1.1137672826924336
574,8598.808139534884,275,220,45,125,270,380,1.0097578707613883,0.945376863344912,19,0,0,172,1478995.0,0.37209302325581395,1.4432720722664796,561910.0,1.3463970325517076
575,12719.148351648351,285,250,40,130,290,410,0.9872821512001041,0.9640890894729858,21,0,0,182,2314885.0,0.4010989010989011,1.5327894698078641,822785.0,1.7531853432713875
577,15031.35593220339,295,215,45,115,260,390,1.0063082388186275,0.957179969368621,21,0,0,177,2660550.0,0.4293785310734463,1.8392346248355786,484060.0,2.491015641016803
578,11617.0,280,255,35,130,270,340,1.0131439657165264,0.9612643628005983,22,0,0,145,1684465.0,0.4068965517241379,1.5897129793814975,638225.0,1.8640529210316688
580,9128.25870646766,80,265,40,125,300,400,0.9945076042820025,0.9686508369778889,20,0,0,201,1834780.0,0.3582089552238806,1.3826252700594757,808060.0,1.3337809109694054
581,14465.859375,285,275,45,110,290,380,1.0201731780503627,0.9590453164538535,22,0,1,128,1851630.0,0.40625,1.6713121663388593,417160.0,1.6984319541401256
583,15110.46961325967,155,210,40,120,280,380,1.0044445596980356,0.9511295617394229,21,0,0,181,2734995.0,0.4088397790055249,1.699854143476759,607730.0,2.031517261748709
584,8249.290780141844,270,225,40,125,310,420,1.0120422351593692,0.9473284468752693,22,0,0,141,1163150.0,0.3900709219858156,1.3808767549424912,552785.0,1.2873268446195605
586,9921.42857142857,265,270,40,130,300,390,0.9983287538793936,0.9629358974656499,19,0,0,189,1875150.0,0.37566137566137564,1.4299116630862667,749130.0,1.3953866950789708
587,7402.851063829788,275,210,35,125,270,400,0.9214677500964088,0.969932084291574,20,0,0,235,1739670.0,0.3829787234042553,1.3393004988078347,669915.0,1.3452799840617284
589,22261.524822695035,285,255,40,115,280,380,1.0064367791834414,0.9533735591024293,26,0,1,141,3138875.0,0.41843971631205673,2.146164632164727,490770.0,2.504840746435309
590,15685.923076923076,295,255,45,115,280,390,1.0153166319993208,0.9518558317205186,26,0,1,130,2039170.0,0.4,1.7199543843296756,523085.0,1.8427587069302402
591,18863.028169014084,280,245,40,110,290,400,1.0087852357290172,0.944084842741385,25,0,1,142,2678550.0,0.43661971830985913,1.9356317623326609,456070.0,2.2956623292517775
592,13357.448979591836,290,255,30,110,300,690,1.011895538678594,0.9672156400636454,26,0,1,196,2618060.0,0.39285714285714285,1.8808566117405603,472405.0,2.232681786750697
593,16998.243243243243,280,250,40,105,280,410,1.006845472673582,0.9469863233470973,25,0,1,148,2515740.0,0.41216216216216217,1.8204748548692193,532820.0,2.0123914439906
594,15337.992125984252,295,260,45,115,290,380,1.0182200195075453,0.9535620269884169,23,0,1,127,1947925.0,0.4094488188976378,1.711004569876774,494100.0,1.7824784126589257
595,13187.883435582822,275,255,35,115,280,390,1.006015173120214,0.9617736956257824,28,0,1,163,2149625.0,0.39263803680981596,1.662986705568672,531245.0,1.8177341118560233
597,14234.448529411764,280,250,40,110,300,380,1.0142530482419374,1.0041612032639309,23,0,1,136,1935885.0,0.41911764705882354,1.6595343465418382,633440.0,1.7928361051186679
598,1207.5093984962407,295,265,40,115,290,390,1.0225417676539086,0.9655501495418376,24,1,1,532,642395.0,0.5281954887218046,1.240679407588354,156455.0,1.3087014533041161
599,17033.497409326425,285,260,45,120,160,410,1.0007123003075677,0.9575650745211325,27,0,1,193,3287465.0,0.41968911917098445,1.9234517096327923,357685.0,2.4099873632911177
600,12864.444444444445,300,280,35,120,280,370,1.0054200197602217,0.9529597392136546,26,0,1,153,1968260.0,0.39869281045751637,1.6465617347114754,448520.0,1.941154232083218
601,11359.198895027625,290,270,40,125,300,400,0.9964654122519357,0.9608802836409776,28,0,1,181,2056015.0,0.39226519337016574,1.4739895520185906,760045.0,1.6049470997117268
602,20023.47014925373,290,260,40,115,290,380,1.00915206908308,0.9494203469720577,24,0,1,134,2683145.0,0.417910447761194,1.9645407535089878,581985.0,2.3257145294348796
603,11107.537878787878,275,255,40,110,310,390,1.0147365969856061,0.9398181888963627,24,0,0,132,1466195.0,0.4090909090909091,1.4887650656128169,595835.0,1.5291694920240597
604,15757.619047619048,285,250,35,110,290,380,1.011229272232082,0.9452216769302546,25,0,0,147,2316370.0,0.4013605442176871,1.8158932886236994,490315.0,2.1450727662638465
605,12617.007042253521,295,255,35,115,300,420,1.0160813526185735,0.9489682532962624,25,0,0,142,1791615.0,0.3732394366197183,1.6306871285072349,548695.0,1.7185625865456184
606,16468.603896103898,280,260,40,35,290,400,1.0093251229318996,0.9438547213900851,24,0,1,154,2536165.0,0.4090909090909091,1.7924500298399269,529285.0,2.0075517927570905
607,20122.065217391304,290,245,40,115,290,380,1.007970948988037,0.9500478125637717,26,0,0,138,2776845.0,0.41304347826086957,2.0001927018236434,537325.0,2.3857060790736355
609,12795.472972972973,300,245,35,110,300,380,1.0109736510280942,0.9434435294082678,27,0,0,148,1893730.0,0.38513513513513514,1.6283862704238063,474065.0,1.894531190632932
610,11592.910447761195,280,195,40,105,290,370,1.0089127558693831,0.9366146830525273,27,0,0,134,1553450.0,0.4253731343283582,1.5233290661635899,582470.0,1.4678148077414233
611,15930.277777777777,290,255,40,115,310,390,1.0154533835659567,0.9483046229140049,26,0,0,126,2007215.0,0.42063492063492064,1.756365013480847,604440.0,2.051711657361971
612,19589.966666666667,285,245,40,110,300,380,1.0005130657305008,0.9505426953264703,29,0,0,150,2938495.0,0.4,1.928575265759104,537860.0,2.329193734869677
613,9590.81081081081,270,250,35,105,280,370,0.991731948328982,0.9466062332599595,24,0,1,185,1774300.0,0.3783783783783784,1.4418875419491817,554185.0,1.4891310606174584
614,18857.301136363636,290,260,40,115,270,380,1.0033347942257396,0.9511974439407255,28,0,0,176,3318885.0,0.4034090909090909,2.0165723264661017,605080.0,2.432038531019812
616,11090.474452554745,275,265,40,115,310,400,1.0129709206058917,0.9414384759453298,27,0,0,137,1519395.0,0.40145985401459855,1.4858969808026248,637260.0,1.5398083391445898
617,11840.7421875,285,260,35,110,280,410,1.0247277091876585,0.9540230610713821,25,0,0,128,1515615.0,0.3984375,1.6017891495583707,461035.0,1.6613916643302213
618,1814.91652754591,280,240,35,120,270,370,1.0170927571560153,0.950301745562147,23,1,0,599,1087135.0,0.5392320534223706,1.290783935848244,244090.0,1.5098507276561717
619,17724.409722222223,290,250,45,115,290,390,1.003147805397132,0.9540354266410129,23,0,0,144,2552315.0,0.4027777777777778,1.8155338099612572,435515.0,2.0464061925166943
621,14595.421348314607,285,260,40,120,280,380,0.9987461777380199,0.9465173124417053,27,0,0,178,2597985.0,0.398876404494382,1.6633164481982097,677375.0,2.031203274821005
622,18239.35064935065,275,270,30,120,290,390,1.0051093985886437,0.9559690153348634,25,0,0,154,2808860.0,0.4025974025974026,1.912407443199075,494940.0,2.1757895964989853
623,10854.209039548023,300,255,45,110,260,360,0.9353570394171548,0.9509288579950982,19,0,0,177,1921195.0,0.423728813559322,1.4374320495174733,471095.0,1.6584721706233727
624,22126.052631578947,290,265,40,120,280,370,1.0083033827079069,0.952852783215842,26,0,0,133,2942765.0,0.42105263157894735,2.015993771664526,600665.0,2.2856672149305837
625,14674.968354430379,285,275,40,115,270,400,1.0194336228182033,0.9440608124629526,26,0,0,158,2318645.0,0.4240506329113924,1.8238081110801212,494030.0,2.025854343194004
626,15266.689655172413,280,265,35,105,280,380,1.0134120653166374,0.9464989648410828,24,0,0,145,2213670.0,0.41379310344827586,1.7753673824297416,458475.0,2.1087443024593604
627,11603.146853146853,295,265,45,120,270,360,1.0102144421759134,0.9516291005558681,26,0,1,143,1659250.0,0.42657342657342656,1.5116735897174964,410540.0,1.6781406027471368
628,17127.296296296296,290,105,40,110,280,400,1.0078821348430522,0.9387032229746634,25,0,0,135,2312185.0,0.4074074074074074,1.8929199660933822,326235.0,2.353746489391142
629,9481.553398058253,285,275,40,115,270,370,1.0427153937507134,0.9493145726157812,26,0,0,103,976600.0,0.3786407766990291,1.5097689179807596,402665.0,1.447297612333594
630,10064.023668639053,275,285,35,115,260,380,1.018580290160187,0.9544960985373755,27,0,0,169,1700820.0,0.3905325443786982,1.5119459164154576,676725.0,1.516457933463826
631,14294.347826086956,280,260,45,120,280,390,1.012994955650315,0.9555375005776287,25,0,0,138,1972620.0,0.4057971014492754,1.6630098311066297,450815.0,1.8100137088975197
633,13618.0,265,265,40,130,300,390,1.0125010646032402,0.9527455431571207,26,0,0,140,1906520.0,0.4,1.5874928355283837,618470.0,1.6746588934947773
634,15212.460732984293,290,255,30,135,250,410,1.007775684078016,0.9427236352609124,26,0,1,191,2905580.0,0.4083769633507853,1.862883802701876,268340.0,2.239687467966639
635,18846.123188405796,285,270,40,190,290,370,1.0040198117494363,0.9574363280067497,29,0,0,138,2600765.0,0.391304347826087,1.8469712586687248,613255.0,2.1807820580159234
636,135.8783783783784,300,260,95,115,270,360,1.0491229210903912,0.9468376057283082,27,0,0,74,10055.0,0.40540540540540543,1.0053633102638984,672945.0,0.01714079553199375
637,1132.0017035775127,280,250,35,120,280,380,1.0152818517805213,0.9538165403308265,24,1,0,587,664485.0,0.524701873935264,1.2274905124557718,166820.0,1.2310089723288766
638,17524.216417910447,290,255,45,125,310,390,1.0104269515992972,0.958116771180243,25,0,0,134,2348245.0,0.39552238805970147,1.8419168460811748,501530.0,2.1700970774367296
639,17567.241379310344,285,265,35,110,300,370,1.0057080501561217,0.9505933896893755,23,0,0,145,2547250.0,0.3931034482758621,1.9117363346928695,551730.0,2.163956220283725
640,13922.532894736842,280,280,40,120,290,400,1.0022582412066514,0.9557540377740444,22,0,1,152,2116225.0,0.3815789473684211,1.6303804519430691,694025.0,1.7462547404131499
641,10822.713178294574,295,180,45,125,280,380,1.0095363346617894,0.9584290574167826,26,0,0,129,1396130.0,0.3875968992248062,1.50603121443432,461385.0,1.5872467385180473
642,13212.303921568628,290,250,40,115,260,370,0.9975852571322051,0.947063318908393,23,0,0,204,2695310.0,0.39215686274509803,1.629397540844837,741965.0,1.969796305146158
643,17826.811023622045,285,270,40,130,290,390,1.0150684834414325,0.9532155137133508,22,0,0,127,2264005.0,0.4330708661417323,1.7636321014845933,620775.0,1.9633380852688045
646,15869.464285714286,300,260,40,120,270,410,1.0110897095822762,0.9502458126279356,25,0,1,168,2666070.0,0.43452380952380953,1.8164767167840359,608080.0,2.221266908967871
647,14237.67441860465,290,275,40,130,290,420,1.018461181108608,0.9337459340953977,23,0,0,129,1836660.0,0.3798449612403101,1.6102144285780735,618415.0,1.6216751205511586
649,9100.666666666666,280,255,40,135,270,390,0.9955770463589365,0.9584956210497863,28,0,0,210,1911140.0,0.38095238095238093,1.407352699819465,653645.0,1.4517558092552598
651,15869.8046875,295,270,70,115,300,380,1.0124511033445305,0.9506360532771514,26,0,0,128,2031335.0,0.421875,1.6708526117985858,675105.0,1.7366462864506051
652,11583.763157894737,285,245,40,120,290,400,0.9790921959335563,0.9599770799339508,22,0,1,190,2200915.0,0.3894736842105263,1.4821492726954084,894840.0,1.65005087913951
653,14984.574468085106,275,265,45,130,280,380,1.0075113473079318,0.9391476921206906,29,0,0,141,2112825.0,0.3900709219858156,1.6669712954457208,526490.0,1.7177792076980265
655,12072.41847826087,285,260,35,125,280,380,0.9987687565182717,0.9554494326195148,18,0,0,184,2221325.0,0.3858695652173913,1.5516805042630393,693315.0,1.8099286072724379
656,13276.85393258427,165,265,40,120,290,400,1.004234787298249,1.0005577471173308,25,0,0,178,2363280.0,0.4044943820224719,1.6242872596296722,500860.0,1.8953674903365965
658,1072.3789649415694,290,275,40,75,280,390,1.0150983058364766,0.960716454700205,22,1,1,599,642355.0,0.5258764607679466,1.213888403299786,198620.0,1.1717434947252245
659,13196.012658227848,285,255,35,120,260,340,1.0034745636303304,0.9565633060738625,21,0,0,158,2084970.0,0.41139240506329117,1.64367017680346,677195.0,1.9822756415194698
660,10887.312925170068,295,260,40,115,270,360,1.0079362040635678,0.9501709300426067,27,0,0,147,1600435.0,0.42857142857142855,1.476499336803886,503325.0,1.6465046623681294
661,14376.715976331361,280,270,50,130,290,380,0.9997846341105326,0.9602517589381167,23,0,0,169,2429665.0,0.4319526627218935,1.6648801819231642,453845.0,1.9139832241262964
662,8775.29569892473,275,250,40,125,300,410,0.992998117830084,0.9473917051893463,20,0,0,186,1632205.0,0.3870967741935484,1.3734715217968314,892610.0,1.2811761143139626
663,14060.214285714286,210,265,45,135,280,390,1.0136833302471604,0.9534313049047208,22,0,0,140,1968430.0,0.4142857142857143,1.5834407779882211,466275.0,1.708115668812594
666,10865.3125,270,145,40,125,260,370,1.0177496114350975,0.956097037345973,24,0,0,144,1564605.0,0.3958333333333333,1.598661567511828,448575.0,1.745877705917065
667,21639.2,285,260,40,115,280,390,1.0016826944775308,0.9699006330756275,20,0,0,150,3245880.0,0.4066666666666667,2.0970628992462905,549715.0,2.4531960296691744
668,7420.942857142857,280,260,100,105,270,400,0.9962681678820098,0.9769490072685192,19,0,0,175,1298665.0,0.33714285714285713,1.2775900930989632,383610.0,1.0055667932887586
669,15423.892215568862,290,190,50,110,300,430,0.999104284773607,0.9716320297857534,19,0,0,167,2575790.0,0.4431137724550898,1.6638933457050253,716775.0,1.9273240621864423
670,13917.292817679558,105,260,45,140,290,410,1.0018347941544659,0.9708739890674022,20,0,0,181,2519030.0,0.3812154696132597,1.587398710489804,486310.0,1.7334026758990158
671,23506.642335766424,285,270,40,115,280,390,1.007353141655165,0.9739019677892902,20,0,1,137,3220410.0,0.43795620437956206,2.101897108914821,559900.0,2.432536112301053
672,13050.444444444445,295,270,60,105,300,390,1.011861463369618,0.9676818279749049,20,0,1,135,1761810.0,0.4444444444444444,1.578324287151577,795270.0,1.6897150883932492
673,17775.141843971633,285,285,40,110,290,400,1.007429505869334,0.9765894318762964,19,0,1,141,2506295.0,0.3971631205673759,1.7800385304882604,618595.0,2.019431471024265
674,7936.021897810219,265,280,35,110,280,380,1.025858533233682,0.9776226873098568,20,0,1,137,1087235.0,0.3722627737226277,1.3788631683120014,651050.0,1.2029990732355038
675,15618.3984375,290,265,45,115,280,420,1.0153042958440641,0.9708243162411999,19,0,1,128,1999155.0,0.421875,1.650423604739688,542030.0,1.7296470685443701
676,1340.1697530864199,280,270,40,115,300,390,1.0084413507447512,0.980644194530851,18,1,1,648,868430.0,0.5324074074074074,1.264572460920244,155600.0,1.4109022377693228
679,15667.905405405405,300,255,40,115,310,410,1.0062638542767708,0.9722421278853967,26,0,1,148,2318850.0,0.40540540540540543,1.7288932616232833,507735.0,2.046654824559394
680,17555.674603174604,285,275,40,115,290,400,1.0170948381763478,0.9663362973722798,19,0,1,126,2212015.0,0.42063492063492064,1.7722248792970428,532250.0,1.8874235401382553
681,21486.25,290,260,45,130,280,370,1.010053763752364,0.9672666873956013,20,0,1,128,2750240.0,0.40625,1.974027606845931,542595.0,2.184256213872641
682,8191.691176470588,300,250,50,165,270,360,1.0135556178843652,0.9639220066979214,20,0,1,136,1114070.0,0.39705882352941174,1.354304577842726,733735.0,1.170550708901812
684,11817.755681818182,290,255,45,120,280,370,0.9632821493239585,0.9671149475055498,20,0,1,176,2079925.0,0.3806818181818182,1.4945919885098333,795605.0,1.5993515247037737
685,14402.48427672956,290,260,45,110,270,370,1.014480002753342,0.9635289312249068,21,0,1,159,2289995.0,0.42138364779874216,1.720471988837379,544915.0,1.9509013540630258
686,4559.708029197081,290,250,55,50,270,350,1.0213243585509313,0.9911104416263776,20,0,1,137,624680.0,0.38686131386861317,1.2015506377102443,811000.0,0.7226228848531352
688,15334.032258064517,280,270,40,135,290,370,1.0167903401369771,0.9686384378330567,19,0,1,124,1901420.0,0.4112903225806452,1.6438856229512637,583135.0,1.629244453134583
689,-4258.396226415094,295,255,50,130,280,380,1.0634292634324198,0.9626079010994407,18,0,1,53,-225695.0,0.39622641509433965,0.8471946703136742,488590.0,-0.48585570390531047
690,13123.724137931034,285,265,45,125,260,340,1.0072992951968889,0.9671492130519717,21,0,1,145,1902940.0,0.41379310344827586,1.58236537157949,487425.0,1.7440838878570613
693,18541.195652173912,290,245,45,110,280,370,1.0048057904915877,0.9607132945995239,25,0,1,138,2558685.0,0.39855072463768115,1.840370675696536,421870.0,2.040364141854544
694,12370.691823899371,280,280,40,125,310,380,1.000087914291366,0.9713613534643941,20,0,1,159,1966940.0,0.37735849056603776,1.535392948765932,665510.0,1.6037685305727436
695,1300.016339869281,285,265,40,130,300,390,1.0129846736148238,0.9748009066784039,20,1,1,612,795610.0,0.5261437908496732,1.2575339716573766,175330.0,1.3720071244078802
696,17090.459770114943,220,255,40,120,270,370,1.008397774790162,1.0047860423713995,21,0,1,174,2973740.0,0.4367816091954023,1.865824738140818,609335.0,2.383347895878275
698,20788.310344827587,290,260,40,120,290,390,1.0036166246337825,0.9587614680449693,26,0,1,145,3014305.0,0.4,2.028143168263811,520360.0,2.3412639255404786
699,9182.21052631579,235,265,40,115,280,390,0.999320118328202,0.9662035376547795,26,0,1,190,1744620.0,0.3631578947368421,1.3990165359193103,591285.0,1.3869409028002415
700,7985.856481481482,295,260,40,120,270,390,0.994439812597597,0.9591109075120193,26,0,1,216,1724945.0,0.38425925925925924,1.3534683523034063,795885.0,1.39115089500187
701,13997.614379084967,300,270,40,110,290,380,1.0034443118444876,0.9691856679803705,26,0,1,153,2141635.0,0.40522875816993464,1.6292217855962392,529820.0,1.8338085669820159
