entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2016-08-03 16:04:00,2016-08-11 16:04:00,67518.0,65324.0,228,500232.0,signal_reverse,long
2016-08-15 16:04:00,2016-08-17 16:49:00,64775.0,64588.0,266,49742.0,signal_reverse,long
2016-08-26 16:04:00,2016-08-29 16:04:00,65087.0,65311.0,395,-88480.0,signal_reverse,long
2016-09-05 16:04:00,2016-09-08 10:44:00,65037.0,64121.0,260,238160.0,expiration,long
2016-09-19 16:04:00,2016-09-26 16:04:00,65966.0,64999.0,316,305572.0,signal_reverse,long
2016-09-29 16:04:00,2016-10-05 16:04:00,64387.0,63515.0,271,236312.0,signal_reverse,long
2016-10-10 16:49:00,2016-10-11 16:04:00,63059.0,63319.0,320,-83200.0,signal_reverse,long
2016-10-17 16:04:00,2016-10-21 16:04:00,63775.0,63283.0,426,209592.0,signal_reverse,long
2016-10-24 16:04:00,2016-10-25 16:04:00,62954.0,62916.0,485,18430.0,signal_reverse,long
2016-11-07 16:04:00,2016-11-08 16:04:00,64346.0,64390.0,370,-16280.0,signal_reverse,long
2016-11-08 16:49:00,2016-11-10 16:04:00,64318.0,64413.0,487,-46265.0,signal_reverse,long
2016-11-17 16:04:00,2016-11-17 16:49:00,65048.0,65252.0,186,-37944.0,signal_reverse,long
2016-11-18 16:04:00,2016-11-23 16:49:00,65038.0,64827.0,197,41567.0,signal_reverse,long
2016-11-30 16:04:00,2016-12-06 16:49:00,64536.0,63878.0,231,151998.0,signal_reverse,long
2016-12-21 16:04:00,2016-12-23 16:04:00,62082.0,62145.0,378,-23814.0,signal_reverse,long
2016-12-26 16:04:00,2016-12-27 16:04:00,61874.0,61710.0,393,64452.0,signal_reverse,long
2017-01-03 16:04:00,2017-01-03 16:49:00,61389.0,61449.0,216,-12960.0,signal_reverse,long
2017-01-05 16:04:00,2017-01-09 16:04:00,60400.0,60576.0,223,-39248.0,signal_reverse,long
2017-01-12 16:04:00,2017-01-16 16:04:00,60102.0,60400.0,239,-71222.0,signal_reverse,long
2017-01-17 16:04:00,2017-01-18 16:04:00,59953.0,59992.0,336,-13104.0,signal_reverse,long
2017-01-24 16:04:00,2017-01-26 16:04:00,59976.0,61199.0,447,-546681.0,signal_reverse,long
2017-02-02 16:04:00,2017-02-07 16:04:00,60138.0,59951.0,367,68629.0,signal_reverse,long
2017-02-10 16:04:00,2017-02-16 16:04:00,59065.0,57607.0,371,540918.0,signal_reverse,long
2017-02-27 16:04:00,2017-02-28 16:04:00,57979.0,58484.0,294,-148470.0,signal_reverse,long
2017-03-06 16:04:00,2017-03-09 10:44:00,58250.0,58922.0,277,-186144.0,expiration,long
2017-03-20 16:04:00,2017-03-22 16:04:00,58700.0,59158.0,336,-153888.0,signal_reverse,long
2017-03-24 16:04:00,2017-03-30 16:04:00,58209.0,57164.0,364,380380.0,signal_reverse,long
2017-04-13 16:04:00,2017-04-19 16:04:00,57274.0,57034.0,356,85440.0,signal_reverse,long
2017-04-24 16:04:00,2017-04-26 16:04:00,56657.0,57504.0,406,-343882.0,signal_reverse,long
2017-05-10 16:04:00,2017-05-17 16:04:00,58177.0,57355.0,283,232626.0,signal_reverse,long
2017-05-23 16:04:00,2017-05-26 16:04:00,56570.0,56970.0,348,-139200.0,signal_reverse,long
2017-06-01 16:04:00,2017-06-05 16:04:00,56754.0,56801.0,407,-19129.0,signal_reverse,long
2017-06-23 16:04:00,2017-06-28 16:04:00,60698.0,60708.0,295,-2950.0,signal_reverse,long
2017-06-29 16:04:00,2017-06-30 16:04:00,60097.0,60183.0,332,-28552.0,signal_reverse,long
2017-07-12 16:04:00,2017-07-19 16:04:00,61062.0,59900.0,378,439236.0,signal_reverse,long
