trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
31,-398089.66,0.8914196067436001,32.24616851798166,0.41935483870967744,1,7,0.5,0.675,173
26,-283931.5999999999,0.9071759805376514,29.07866497373661,0.4230769230769231,1,7,0.52,0.675,173
55,179024.20800000036,1.0360512005360047,30.155980097211692,0.4,1,8,0.48,0.6542699724517906,170
31,2009875.5040000002,1.997760461893416,9.985406458691607,0.5161290322580645,1,8,0.5,0.6542699724517906,170
0,0.0,0.0,0.0,,1,8,0.52,0.6542699724517906,170
81,2975.248000000167,1.0004959979919381,32.80750388866732,0.3950617283950617,1,9,0.48,0.47146636432350714,271
49,-757191.9720000003,0.8223063901850944,32.48778236398089,0.3673469387755102,1,9,0.5,0.47146636432350714,271
9,-756008.2400000001,0.345396165126624,17.905676108131896,0.2222222222222222,1,9,0.52,0.47146636432350714,271
60,-905829.392,0.819708014019843,39.74660817908662,0.43333333333333335,1,10,0.48,0.5678733031674208,182
31,44466.94800000009,1.0204691635545649,19.90269426618006,0.45161290322580644,1,10,0.5,0.5678733031674208,182
0,0.0,0.0,0.0,,1,10,0.52,0.5678733031674208,182
78,-439232.0879999995,0.9323301432319728,38.26089784538756,0.358974358974359,1,11,0.48,0.6257142857142857,218
17,105716.88399999987,1.084525868420558,10.648497728660319,0.5294117647058824,1,11,0.5,0.6257142857142857,218
0,0.0,0.0,0.0,,1,11,0.52,0.6257142857142857,218
58,-611702.7320000004,0.8840460465245265,32.69580744508679,0.4482758620689655,1,12,0.48,0.6071428571428572,207
